Date ,TP Outturn,Cycles,Net profit,,,2 cycles scenario,,,,,,,
13/03/2020,7.038752,1.999645455,156.8661954,,,,,,,,,,
14/03/2020,7.038752,1.999645455,83.37867528,,,,,,,,,,
15/03/2020,7.038752,1.999645455,178.6098047,,,,,,,,,,
16/03/2020,7.038752,1.999645455,187.6762257,,,,,,,,,,
17/03/2020,7.038752,1.999645455,136.949759,,,,,,,,,,
18/03/2020,7.038752,1.999645455,147.1132474,,,,,,,,,,
19/03/2020,7.038752,1.999645455,204.9204322,,,,,,,,,,
20/03/2020,7.038752,1.999645455,112.5347102,,,,,,,,,,
21/03/2020,7.038752,1.999645455,126.5180461,,,,,,,,,,
22/03/2020,7.019376,1.994140909,135.6950992,,,,,,,,,,
23/03/2020,7.038752,1.999645455,171.3016129,,,,,,,,,,
24/03/2020,7.038752,1.999645455,96.37214973,,,,,,,,,,
25/03/2020,7.038752,1.999645455,153.5022789,,,,,,,,,,
26/03/2020,6.538752,1.8576,171.0686672,,,,,,,,,,
27/03/2020,7.038752,1.999645455,71.80227523,,,,,,,,,,
28/03/2020,6.802376,1.932493182,146.9246821,,,,,,,,,,
29/03/2020,7.038752,1.999645455,130.8476022,,,,,,,,,,
30/03/2020,7.038752,1.999645455,177.0910349,,,,,,,,,,
31/03/2020,7.038752,1.999645455,136.4665315,,,,,,,,,,
01/04/2020,6.988376,1.985334091,169.0491632,,,,,,,,,,
02/04/2020,7.038752,1.999645455,146.491143,,,,,,,,,,
03/04/2020,7.038752,1.999645455,322.0104083,,,,,,,,,,
04/04/2020,5.876,1.669318182,79.48235926,,,,,,,,,,
05/04/2020,7.038752,1.999645455,114.4507523,,,,,,,,,,
06/04/2020,7.038752,1.999645455,78.70516105,,,,,,,,,,
07/04/2020,6.569752,1.866406818,124.9870891,,,,,,,,,,
08/04/2020,7.038752,1.999645455,78.26392352,,,,,,,,,,
09/04/2020,7.038752,1.999645455,116.8700684,,,,,,,,,,
10/04/2020,6.876,1.953409091,174.4016593,,,,,,,,,,
11/04/2020,7.038752,1.999645455,395.4398755,,,,,,,,,,
12/04/2020,7.038752,1.999645455,160.604072,,,,,,,,,,
13/04/2020,7.038752,1.999645455,182.5103158,,,,,,,,,,
14/04/2020,7.038752,1.999645455,119.9706324,,,,,,,,,,
15/04/2020,7.038752,1.999645455,127.2490882,,,,,,,,,,
16/04/2020,7.038752,1.999645455,125.8489773,,,,,,,,,,
17/04/2020,7.038752,1.999645455,123.1061369,,,,,,,,,,
18/04/2020,7.038752,1.999645455,84.17119444,,,,,,,,,,
19/04/2020,4.469,1.269602273,127.0647381,,,,,,,,,,
20/04/2020,7.038752,1.999645455,258.8648934,,,,,,,,,,
21/04/2020,7.038752,1.999645455,161.9492907,,,,,,,,,,
22/04/2020,7.038752,1.999645455,158.805505,,,,,,,,,,
23/04/2020,7.038752,1.999645455,129.0912094,,,,,,,,,,
24/04/2020,7.038752,1.999645455,103.8286308,,,,,,,,,,
25/04/2020,7.038752,1.999645455,84.61362498,,,,,,,,,,
26/04/2020,7.038752,1.999645455,69.43000399,,,,,,,,,,
27/04/2020,7.038752,1.999645455,137.836506,,,,,,,,,,
28/04/2020,7.038752,1.999645455,130.7487193,,,,,,,,,,
29/04/2020,7.038752,1.999645455,109.7073139,,,,,,,,,,
30/04/2020,7.038752,1.999645455,63.02964305,,,,,,,,,,
01/05/2020,7.038752,1.999645455,125.1839702,,,,,,,,,,
02/05/2020,6.957376,1.976527273,142.4826276,,,,,,,,,,
03/05/2020,7.038752,1.999645455,269.4256137,,,,,,,,,,
04/05/2020,7.038752,1.999645455,267.3882619,,,,,,,,,,
05/05/2020,7.038752,1.999645455,62.07904262,,,,,,,,,,
06/05/2020,6.569752,1.866406818,124.362342,,,,,,,,,,
07/05/2020,6.569752,1.866406818,317.9848326,,,,,,,,,,
08/05/2020,7.038752,1.999645455,132.6529809,,,,,,,,,,
09/05/2020,6.600752,1.875213636,166.2996087,,,,,,,,,,
10/05/2020,7.038752,1.999645455,197.6042079,,,,,,,,,,
11/05/2020,7.038752,1.999645455,441.1413567,,,,,,,,,,
12/05/2020,7.038752,1.999645455,457.4919452,,,,,,,,,,
13/05/2020,7.038752,1.999645455,119.4912014,,,,,,,,,,
14/05/2020,7.038752,1.999645455,82.64704755,,,,,,,,,,
15/05/2020,7.038752,1.999645455,87.18772199,,,,,,,,,,
16/05/2020,7.038752,1.999645455,101.4695473,,,,,,,,,,
17/05/2020,7.038752,1.999645455,99.82634791,,,,,,,,,,
18/05/2020,7.038752,1.999645455,102.2251821,,,,,,,,,,
19/05/2020,7.038752,1.999645455,69.9617578,,,,,,,,,,
20/05/2020,7.038752,1.999645455,75.5859143,,,,,,,,,,
21/05/2020,7.038752,1.999645455,105.496288,,,,,,,,,,
22/05/2020,6.538752,1.8576,261.841552,,,,,,,,,,
23/05/2020,6.538752,1.8576,336.5831694,,,,,,,,,,
24/05/2020,7.038752,1.999645455,384.9365066,,,,,,,,,,
25/05/2020,7.038752,1.999645455,105.5169293,,,,,,,,,,
26/05/2020,7.038752,1.999645455,140.3280809,,,,,,,,,,
27/05/2020,7.038752,1.999645455,98.27749653,,,,,,,,,,
28/05/2020,7.038752,1.999645455,100.9114099,,,,,,,,,,
29/05/2020,7.038752,1.999645455,110.4854667,,,,,,,,,,
30/05/2020,7.038752,1.999645455,106.619648,,,,,,,,,,
31/05/2020,7.038752,1.999645455,71.76196891,,,,,,,,,,
01/06/2020,7.038752,1.999645455,107.7579399,,,,,,,,,,
02/06/2020,7.038752,1.999645455,217.8991733,,,,,,,,,,
03/06/2020,7.038752,1.999645455,171.5315011,,,,,,,,,,
04/06/2020,7.038752,1.999645455,180.4645806,,,,,,,,,,
05/06/2020,7.038752,1.999645455,95.77145538,,,,,,,,,,
06/06/2020,7.038752,1.999645455,149.9460678,,,,,,,,,,
07/06/2020,7.038752,1.999645455,188.2211387,,,,,,,,,,
08/06/2020,7.038752,1.999645455,146.0416094,,,,,,,,,,
09/06/2020,7.038752,1.999645455,181.9835849,,,,,,,,,,
10/06/2020,7.038752,1.999645455,189.9014934,,,,,,,,,,
11/06/2020,7.038752,1.999645455,205.496963,,,,,,,,,,
12/06/2020,7.038752,1.999645455,924.1614774,,,,,,,,,,
13/06/2020,6.538752,1.8576,97.54182139,,,,,,,,,,
14/06/2020,7.038752,1.999645455,111.7280048,,,,,,,,,,
15/06/2020,7.038752,1.999645455,149.9067514,,,,,,,,,,
16/06/2020,6.864376,1.950106818,101.0847779,,,,,,,,,,
17/06/2020,7.038752,1.999645455,92.49347431,,,,,,,,,,
18/06/2020,7.038752,1.999645455,68.12878697,,,,,,,,,,
19/06/2020,7.038752,1.999645455,162.6268606,,,,,,,,,,
20/06/2020,7.038752,1.999645455,71.82861381,,,,,,,,,,
21/06/2020,7.038752,1.999645455,140.8151176,,,,,,,,,,
22/06/2020,7.038752,1.999645455,97.66481301,,,,,,,,,,
23/06/2020,7.038752,1.999645455,127.5870764,,,,,,,,,,
24/06/2020,7.038752,1.999645455,137.7475964,,,,,,,,,,
25/06/2020,7.038752,1.999645455,95.69482377,,,,,,,,,,
26/06/2020,7.038752,1.999645455,147.4642605,,,,,,,,,,
27/06/2020,7.038752,1.999645455,75.68258402,,,,,,,,,,
28/06/2020,7.038752,1.999645455,207.7343894,,,,,,,,,,
29/06/2020,7.038752,1.999645455,230.0748092,,,,,,,,,,
30/06/2020,7.038752,1.999645455,84.91649256,,,,,,,,,,
01/07/2020,7.038752,1.999645455,115.3205778,,,,,,,,,,
02/07/2020,7.038752,1.999645455,92.88366086,,,,,,,,,,
03/07/2020,7.038752,1.999645455,120.3505742,,,,,,,,,,
04/07/2020,7.038752,1.999645455,122.9717616,,,,,,,,,,
05/07/2020,5,1.420454545,103.2402952,,,,,,,,,,
06/07/2020,7.038752,1.999645455,134.8056245,,,,,,,,,,
07/07/2020,7.038752,1.999645455,93.36485853,,,,,,,,,,
08/07/2020,7.038752,1.999645455,136.2991885,,,,,,,,,,
09/07/2020,7.038752,1.999645455,123.1253599,,,,,,,,,,
10/07/2020,7.038752,1.999645455,207.4850222,,,,,,,,,,
11/07/2020,7.038752,1.999645455,100.2763095,,,,,,,,,,
12/07/2020,7.038752,1.999645455,1260.583123,,,,,,,,,,
13/07/2020,7.038752,1.999645455,128.9393937,,,,,,,,,,
14/07/2020,7.038752,1.999645455,126.9682752,,,,,,,,,,
15/07/2020,7.038752,1.999645455,111.8671901,,,,,,,,,,
16/07/2020,6.538752,1.8576,112.8739455,,,,,,,,,,
17/07/2020,7.038752,1.999645455,82.30757803,,,,,,,,,,
18/07/2020,7.038752,1.999645455,87.44126244,,,,,,,,,,
19/07/2020,7.038752,1.999645455,85.89826569,,,,,,,,,,
20/07/2020,7.038752,1.999645455,75.85357398,,,,,,,,,,
21/07/2020,7.038752,1.999645455,107.4148471,,,,,,,,,,
22/07/2020,7.038752,1.999645455,99.9165039,,,,,,,,,,
23/07/2020,7.038752,1.999645455,61.73705505,,,,,,,,,,
24/07/2020,7.038752,1.999645455,106.2039623,,,,,,,,,,
25/07/2020,7.038752,1.999645455,125.8900926,,,,,,,,,,
26/07/2020,7.038752,1.999645455,129.9065697,,,,,,,,,,
27/07/2020,7.038752,1.999645455,160.9041828,,,,,,,,,,
28/07/2020,7.038752,1.999645455,92.95100004,,,,,,,,,,
29/07/2020,7.038752,1.999645455,126.7285685,,,,,,,,,,
30/07/2020,7.038752,1.999645455,183.7734432,,,,,,,,,,
31/07/2020,7.038752,1.999645455,151.2183142,,,,,,,,,,
01/08/2020,7.038752,1.999645455,195.3273549,,,,,,,,,,
02/08/2020,7.038752,1.999645455,110.9103864,,,,,,,,,,
03/08/2020,7.038752,1.999645455,150.0588015,,,,,,,,,,
04/08/2020,7.038752,1.999645455,97.92515468,,,,,,,,,,
05/08/2020,7.038752,1.999645455,78.27654712,,,,,,,,,,
06/08/2020,7.038752,1.999645455,68.55965364,,,,,,,,,,
07/08/2020,7.038752,1.999645455,127.1646425,,,,,,,,,,
08/08/2020,7.038752,1.999645455,75.06055589,,,,,,,,,,
09/08/2020,6.538752,1.8576,147.8372986,,,,,,,,,,
10/08/2020,7.038752,1.999645455,230.4098054,,,,,,,,,,
11/08/2020,4.938,1.402840909,128.4225842,,,,,,,,,,
12/08/2020,6.538752,1.8576,374.7824514,,,,,,,,,,
13/08/2020,6.538752,1.8576,134.3821083,,,,,,,,,,
14/08/2020,7.038752,1.999645455,83.44972469,,,,,,,,,,
15/08/2020,7.038752,1.999645455,71.45082377,,,,,,,,,,
16/08/2020,7.038752,1.999645455,74.7771371,,,,,,,,,,
17/08/2020,7.038752,1.999645455,193.2528453,,,,,,,,,,
18/08/2020,7.038752,1.999645455,98.84486937,,,,,,,,,,
19/08/2020,7.038752,1.999645455,79.68020652,,,,,,,,,,
20/08/2020,7.038752,1.999645455,111.8418881,,,,,,,,,,
21/08/2020,7.038752,1.999645455,148.4908302,,,,,,,,,,
22/08/2020,7.038752,1.999645455,109.9741452,,,,,,,,,,
23/08/2020,7.038752,1.999645455,116.4991653,,,,,,,,,,
24/08/2020,6.538752,1.8576,256.0518223,,,,,,,,,,
25/08/2020,7.038752,1.999645455,132.8385834,,,,,,,,,,
26/08/2020,7.038752,1.999645455,221.5215691,,,,,,,,,,
27/08/2020,7.038752,1.999645455,262.088257,,,,,,,,,,
28/08/2020,7.038752,1.999645455,177.530871,,,,,,,,,,
29/08/2020,6.538752,1.8576,132.1562601,,,,,,,,,,
30/08/2020,6.600752,1.875213636,160.6860297,,,,,,,,,,
31/08/2020,7.038752,1.999645455,176.9197645,,,,,,,,,,
01/09/2020,7.038752,1.999645455,178.7925271,,,,,,,,,,
02/09/2020,7.038752,1.999645455,199.8074119,,,,,,,,,,
03/09/2020,7.038752,1.999645455,121.1639298,,,,,,,,,,
04/09/2020,7.038752,1.999645455,61.99493239,,,,,,,,,,
05/09/2020,7.038752,1.999645455,103.6527466,,,,,,,,,,
06/09/2020,7.038752,1.999645455,133.9672743,,,,,,,,,,
07/09/2020,7.038752,1.999645455,122.5735283,,,,,,,,,,
08/09/2020,7.038752,1.999645455,75.52047034,,,,,,,,,,
09/09/2020,7.038752,1.999645455,102.8205773,,,,,,,,,,
10/09/2020,7.038752,1.999645455,92.56513025,,,,,,,,,,
11/09/2020,7.038752,1.999645455,162.1572153,,,,,,,,,,
12/09/2020,7.038752,1.999645455,754.2358053,,,,,,,,,,
13/09/2020,7.038752,1.999645455,157.6985999,,,,,,,,,,
14/09/2020,7.038752,1.999645455,317.5275701,,,,,,,,,,
15/09/2020,7.038752,1.999645455,402.1144777,,,,,,,,,,
16/09/2020,7.038752,1.999645455,128.9342819,,,,,,,,,,
17/09/2020,7.038752,1.999645455,152.2681261,,,,,,,,,,
18/09/2020,7.038752,1.999645455,129.1320751,,,,,,,,,,
19/09/2020,7.038752,1.999645455,76.0660016,,,,,,,,,,
20/09/2020,6.569752,1.866406818,109.7494944,,,,,,,,,,
21/09/2020,7.038752,1.999645455,359.0098382,,,,,,,,,,
22/09/2020,7.038752,1.999645455,152.67428,,,,,,,,,,
23/09/2020,7.038752,1.999645455,176.5239308,,,,,,,,,,
24/09/2020,7.038752,1.999645455,150.4355012,,,,,,,,,,
25/09/2020,7.038752,1.999645455,134.4009119,,,,,,,,,,
26/09/2020,7.038752,1.999645455,158.0739969,,,,,,,,,,
27/09/2020,7.038752,1.999645455,165.8680383,,,,,,,,,,
28/09/2020,7.038752,1.999645455,198.9471741,,,,,,,,,,
29/09/2020,7.038752,1.999645455,266.4797024,,,,,,,,,,
30/09/2020,7.038752,1.999645455,214.1601367,,,,,,,,,,
01/10/2020,7.038752,1.999645455,164.5565235,,,,,,,,,,
02/10/2020,6.814,1.935795455,137.6829499,,,,,,,,,,
03/10/2020,7.038752,1.999645455,131.5310892,,,,,,,,,,
04/10/2020,6.876,1.953409091,70.73742691,,,,,,,,,,
05/10/2020,7.038752,1.999645455,264.0581305,,,,,,,,,,
06/10/2020,7.038752,1.999645455,97.25832678,,,,,,,,,,
07/10/2020,6.569752,1.866406818,120.3474407,,,,,,,,,,
08/10/2020,6.600752,1.875213636,89.61816592,,,,,,,,,,
09/10/2020,7.038752,1.999645455,142.9565056,,,,,,,,,,
10/10/2020,7.038752,1.999645455,189.1681711,,,,,,,,,,
11/10/2020,7.038752,1.999645455,189.7392575,,,,,,,,,,
12/10/2020,7.038752,1.999645455,230.3409373,,,,,,,,,,
13/10/2020,6.538752,1.8576,133.2974408,,,,,,,,,,
14/10/2020,7.038752,1.999645455,210.7582174,,,,,,,,,,
15/10/2020,7.038752,1.999645455,187.6660525,,,,,,,,,,
16/10/2020,7.038752,1.999645455,316.2157828,,,,,,,,,,
17/10/2020,7.038752,1.999645455,122.6708994,,,,,,,,,,
18/10/2020,7.038752,1.999645455,141.9109121,,,,,,,,,,
19/10/2020,7.038752,1.999645455,157.30236,,,,,,,,,,
20/10/2020,7.038752,1.999645455,166.3217266,,,,,,,,,,
21/10/2020,7.038752,1.999645455,198.7463495,,,,,,,,,,
22/10/2020,7.038752,1.999645455,164.7201397,,,,,,,,,,
23/10/2020,7.038752,1.999645455,156.1927835,,,,,,,,,,
24/10/2020,6.569752,1.866406818,144.328639,,,,,,,,,,
25/10/2020,7.038752,1.999645455,308.7020763,,,,,,,,,,
26/10/2020,7.038752,1.999645455,182.0713157,,,,,,,,,,
27/10/2020,7.038752,1.999645455,124.3690134,,,,,,,,,,
28/10/2020,7.038752,1.999645455,159.8638828,,,,,,,,,,
29/10/2020,7.038752,1.999645455,196.5866965,,,,,,,,,,
30/10/2020,7.038752,1.999645455,264.1341835,,,,,,,,,,
31/10/2020,7.038752,1.999645455,215.4990469,,,,,,,,,,
01/11/2020,6.538752,1.8576,158.6020124,,,,,,,,,,
02/11/2020,6.566,1.865340909,99.43263044,,,,,,,,,,
03/11/2020,7.038752,1.999645455,110.129308,,,,,,,,,,
04/11/2020,7.038752,1.999645455,107.4950316,,,,,,,,,,
05/11/2020,4.938,1.402840909,109.4371684,,,,,,,,,,
06/11/2020,7.038752,1.999645455,90.29470182,,,,,,,,,,
07/11/2020,7.038752,1.999645455,114.673012,,,,,,,,,,
08/11/2020,6.538752,1.8576,115.0772533,,,,,,,,,,
09/11/2020,7.038752,1.999645455,173.1529029,,,,,,,,,,
10/11/2020,7.038752,1.999645455,119.4370191,,,,,,,,,,
11/11/2020,7.038752,1.999645455,157.3238675,,,,,,,,,,
12/11/2020,7.038752,1.999645455,283.6500966,,,,,,,,,,
13/11/2020,7.038752,1.999645455,154.3496022,,,,,,,,,,
14/11/2020,6.538752,1.8576,181.4409282,,,,,,,,,,
15/11/2020,6.569752,1.866406818,335.9846046,,,,,,,,,,
16/11/2020,7.038752,1.999645455,280.3161418,,,,,,,,,,
17/11/2020,7.038752,1.999645455,156.9077329,,,,,,,,,,
18/11/2020,7.038752,1.999645455,188.2318795,,,,,,,,,,
19/11/2020,7.038752,1.999645455,304.0929938,,,,,,,,,,
20/11/2020,7.038752,1.999645455,178.4014571,,,,,,,,,,
21/11/2020,7.038752,1.999645455,173.6574417,,,,,,,,,,
22/11/2020,7.038752,1.999645455,162.7924949,,,,,,,,,,
23/11/2020,7.038752,1.999645455,158.2820879,,,,,,,,,,
24/11/2020,7.038752,1.999645455,172.3711977,,,,,,,,,,
25/11/2020,7.038752,1.999645455,226.2304364,,,,,,,,,,
26/11/2020,7.038752,1.999645455,663.1265669,,,,,,,,,,
27/11/2020,7.038752,1.999645455,334.3314357,,,,,,,,,,
28/11/2020,7.038752,1.999645455,165.6137502,,,,,,,,,,
29/11/2020,6.957376,1.976527273,185.7819271,,,,,,,,,,
30/11/2020,7.038752,1.999645455,196.5422743,,,,,,,,,,
01/12/2020,7.038752,1.999645455,165.3075349,,,,,,,,,,
02/12/2020,7.038752,1.999645455,131.0650478,,,,,,,,,,
03/12/2020,7.038752,1.999645455,149.2265238,,,,,,,,,,
04/12/2020,6.569752,1.866406818,159.4180824,,,,,,,,,,
05/12/2020,7.038752,1.999645455,85.01811648,,,,,,,,,,
06/12/2020,7.038752,1.999645455,110.3180671,,,,,,,,,,
07/12/2020,7.038752,1.999645455,92.61297695,,,,,,,,,,
08/12/2020,7.038752,1.999645455,214.2873535,,,,,,,,,,
09/12/2020,6.538752,1.8576,103.1015263,,,,,,,,,,
10/12/2020,7.038752,1.999645455,161.4526765,,,,,,,,,,
11/12/2020,7.038752,1.999645455,163.2523407,,,,,,,,,,
12/12/2020,6.600752,1.875213636,186.9707834,,,,,,,,,,
13/12/2020,6.569752,1.866406818,235.2813233,,,,,,,,,,
14/12/2020,7.038752,1.999645455,201.4440119,,,,,,,,,,
15/12/2020,7.038752,1.999645455,184.1866375,,,,,,,,,,
16/12/2020,5.876,1.669318182,87.23536505,,,,,,,,,,
17/12/2020,7.038752,1.999645455,217.8696525,,,,,,,,,,
18/12/2020,7.038752,1.999645455,135.4418689,,,,,,,,,,
19/12/2020,7.038752,1.999645455,184.7263172,,,,,,,,,,
20/12/2020,6.864376,1.950106818,186.2121941,,,,,,,,,,
21/12/2020,5.628,1.598863636,211.2823574,,,,,,,,,,
22/12/2020,7.038752,1.999645455,325.3298687,,,,,,,,,,
23/12/2020,7.038752,1.999645455,137.2472984,,,,,,,,,,
24/12/2020,5.876,1.669318182,159.2087781,,,,,,,,,,
25/12/2020,6.538752,1.8576,124.7109248,,,,,,,,,,
26/12/2020,7.038752,1.999645455,320.3123504,,,,,,,,,,
27/12/2020,7.038752,1.999645455,421.6769516,,,,,,,,,,
28/12/2020,7.038752,1.999645455,254.5673501,,,,,,,,,,
29/12/2020,6,1.704545455,171.0963529,,,,,,,,,,
30/12/2020,7.038752,1.999645455,281.639461,,,,,,,,,,
31/12/2020,6.566,1.865340909,139.5498494,,,,,,,,,,
01/01/2021,7.038752,1.999645455,202.2213323,,,,,,,,,,
02/01/2021,7.019376,1.994140909,693.1558552,,,,,,,,,,
03/01/2021,7.038752,1.999645455,604.7806453,,,,,,,,,,
04/01/2021,7.038752,1.999645455,124.8961825,,,,,,,,,,
05/01/2021,7.038752,1.999645455,186.61853,,,,,,,,,,
06/01/2021,7.038752,1.999645455,340.8673379,,,,,,,,,,
07/01/2021,7.038752,1.999645455,202.5030126,,,,,,,,,,
08/01/2021,7.038752,1.999645455,184.6274694,,,,,,,,,,
09/01/2021,7.019376,1.994140909,334.8708697,,,,,,,,,,
10/01/2021,7.038752,1.999645455,1128.898643,,,,,,,,,,
11/01/2021,7.038752,1.999645455,614.72482,,,,,,,,,,
12/01/2021,6.569752,1.866406818,529.8683215,,,,,,,,,,
13/01/2021,6.569752,1.866406818,3294.303625,,,,,,,,,,
14/01/2021,7.038752,1.999645455,2199.185787,,,,,,,,,,
15/01/2021,7.038752,1.999645455,1695.171375,,,,,,,,,,
16/01/2021,7.038752,1.999645455,275.3156304,,,,,,,,,,
17/01/2021,7.038752,1.999645455,236.7353432,,,,,,,,,,
18/01/2021,7.038752,1.999645455,201.5151161,,,,,,,,,,
19/01/2021,6.538752,1.8576,198.3590198,,,,,,,,,,
20/01/2021,6.876,1.953409091,239.9960228,,,,,,,,,,
21/01/2021,7.038752,1.999645455,166.7898704,,,,,,,,,,
22/01/2021,7.038752,1.999645455,366.1528819,,,,,,,,,,
23/01/2021,7.038752,1.999645455,250.4249239,,,,,,,,,,
24/01/2021,6.631752,1.884020455,471.7042021,,,,,,,,,,
25/01/2021,7.038752,1.999645455,221.3767398,,,,,,,,,,
26/01/2021,7.038752,1.999645455,204.020578,,,,,,,,,,
27/01/2021,7.038752,1.999645455,323.4998961,,,,,,,,,,
28/01/2021,7.038752,1.999645455,202.1392848,,,,,,,,,,
29/01/2021,7.038752,1.999645455,141.3629823,,,,,,,,,,
30/01/2021,7.038752,1.999645455,188.0406474,,,,,,,,,,
31/01/2021,6.600752,1.875213636,180.0619361,,,,,,,,,,
01/02/2021,7.038752,1.999645455,228.5501072,,,,,,,,,,
02/02/2021,7.038752,1.999645455,110.5293351,,,,,,,,,,
03/02/2021,7.038752,1.999645455,766.3746369,,,,,,,,,,
04/02/2021,7.038752,1.999645455,130.4208139,,,,,,,,,,
05/02/2021,5,1.420454545,110.3790807,,,,,,,,,,
06/02/2021,7.038752,1.999645455,209.9503785,,,,,,,,,,
07/02/2021,7.038752,1.999645455,225.3535385,,,,,,,,,,
08/02/2021,7.038752,1.999645455,358.3835251,,,,,,,,,,
09/02/2021,7.038752,1.999645455,586.9673504,,,,,,,,,,
10/02/2021,7.038752,1.999645455,351.6202643,,,,,,,,,,
11/02/2021,7.038752,1.999645455,3841.21814,,,,,,,,,,
12/02/2021,7.038752,1.999645455,1285.146181,,,,,,,,,,
13/02/2021,7.038752,1.999645455,153.4740284,,,,,,,,,,
14/02/2021,7.038752,1.999645455,212.5323495,,,,,,,,,,
15/02/2021,7.038752,1.999645455,169.4904021,,,,,,,,,,
16/02/2021,7.038752,1.999645455,254.1011223,,,,,,,,,,
17/02/2021,7.038752,1.999645455,188.3651798,,,,,,,,,,
18/02/2021,7.038752,1.999645455,188.9179788,,,,,,,,,,
19/02/2021,7.038752,1.999645455,220.4563425,,,,,,,,,,
20/02/2021,7.038752,1.999645455,185.4702083,,,,,,,,,,
21/02/2021,7.038752,1.999645455,274.937963,,,,,,,,,,
22/02/2021,7.038752,1.999645455,154.1673924,,,,,,,,,,
23/02/2021,7.038752,1.999645455,247.2844365,,,,,,,,,,
24/02/2021,7.038752,1.999645455,173.6349193,,,,,,,,,,
25/02/2021,7.038752,1.999645455,156.5336346,,,,,,,,,,
26/02/2021,7.038752,1.999645455,148.3378847,,,,,,,,,,
27/02/2021,7.038752,1.999645455,141.2360568,,,,,,,,,,
28/02/2021,6.538752,1.8576,146.4165607,,,,,,,,,,
01/03/2021,7.038752,1.999645455,204.2066895,,,,,,,,,,
02/03/2021,6.566,1.865340909,154.2528056,,,,,,,,,,
03/03/2021,7.038752,1.999645455,1006.021424,,,,,,,,,,
04/03/2021,7.038752,1.999645455,151.3464542,,,,,,,,,,
05/03/2021,7.038752,1.999645455,196.6523961,,,,,,,,,,
06/03/2021,7.038752,1.999645455,237.8009218,,,,,,,,,,
07/03/2021,7.038752,1.999645455,216.1858529,,,,,,,,,,
08/03/2021,7.038752,1.999645455,225.6187984,,,,,,,,,,
09/03/2021,7.038752,1.999645455,594.8163089,,,,,,,,,,
10/03/2021,7.038752,1.999645455,683.6069247,,,,,,,,,,
11/03/2021,6.569752,1.866406818,453.2666606,,,,,,,,,,
12/03/2021,7.038752,1.999645455,2463.460432,,,,,,,,,,
13/03/2021,3.938,1.11875,179.4017536,,,,,,,,,,
14/03/2021,7.038752,1.999645455,261.7722982,,,,,,,,,,
15/03/2021,6.538752,1.8576,297.7496689,,,,,,,,,,
16/03/2021,7.038752,1.999645455,209.6665285,,,,,,,,,,
17/03/2021,7.038752,1.999645455,146.8893049,,,,,,,,,,
18/03/2021,7.038752,1.999645455,133.9499563,,,,,,,,,,
19/03/2021,7.038752,1.999645455,304.7936217,,,,,,,,,,
20/03/2021,7.038752,1.999645455,174.3023415,,,,,,,,,,
21/03/2021,7.038752,1.999645455,142.1782229,,,,,,,,,,
22/03/2021,7.038752,1.999645455,279.2799117,,,,,,,,,,
23/03/2021,7.038752,1.999645455,153.2456287,,,,,,,,,,
24/03/2021,6.538752,1.8576,146.041373,,,,,,,,,,
25/03/2021,7.038752,1.999645455,208.2953787,,,,,,,,,,
26/03/2021,7.038752,1.999645455,221.2306219,,,,,,,,,,
27/03/2021,7.038752,1.999645455,269.7376581,,,,,,,,,,
28/03/2021,6.600752,1.875213636,336.6202116,,,,,,,,,,
29/03/2021,7.038752,1.999645455,235.4411859,,,,,,,,,,
30/03/2021,7.038752,1.999645455,163.3900692,,,,,,,,,,
31/03/2021,7.038752,1.999645455,156.2140683,,,,,,,,,,
01/04/2021,7.038752,1.999645455,308.9203146,,,,,,,,,,
02/04/2021,7.038752,1.999645455,198.4132789,,,,,,,,,,
03/04/2021,7.038752,1.999645455,194.232763,,,,,,,,,,
04/04/2021,7.019376,1.994140909,238.5247129,,,,,,,,,,
05/04/2021,7.038752,1.999645455,218.6558082,,,,,,,,,,
06/04/2021,7.038752,1.999645455,347.9764026,,,,,,,,,,
07/04/2021,7.038752,1.999645455,208.5890029,,,,,,,,,,
08/04/2021,7.038752,1.999645455,238.0011422,,,,,,,,,,
09/04/2021,7.038752,1.999645455,295.4449828,,,,,,,,,,
10/04/2021,7.038752,1.999645455,857.2695973,,,,,,,,,,
11/04/2021,7.038752,1.999645455,383.3034614,,,,,,,,,,
12/04/2021,6.128,1.740909091,712.2199456,,,,,,,,,,
13/04/2021,7.038752,1.999645455,686.2563086,,,,,,,,,,
14/04/2021,7.038752,1.999645455,564.6065488,,,,,,,,,,
15/04/2021,7.038752,1.999645455,223.4372703,,,,,,,,,,
16/04/2021,7.038752,1.999645455,207.3789188,,,,,,,,,,
17/04/2021,7.038752,1.999645455,165.3342554,,,,,,,,,,
18/04/2021,7.038752,1.999645455,236.0946619,,,,,,,,,,
19/04/2021,6.538752,1.8576,167.3805723,,,,,,,,,,
20/04/2021,7.038752,1.999645455,278.0587202,,,,,,,,,,
21/04/2021,6.538752,1.8576,96.02344152,,,,,,,,,,
22/04/2021,7.038752,1.999645455,130.2629346,,,,,,,,,,
23/04/2021,7.038752,1.999645455,124.5235906,,,,,,,,,,
24/04/2021,6.600752,1.875213636,142.4026394,,,,,,,,,,
25/04/2021,7.038752,1.999645455,335.1253295,,,,,,,,,,
26/04/2021,6.600752,1.875213636,272.0200599,,,,,,,,,,
27/04/2021,7.038752,1.999645455,128.2755237,,,,,,,,,,
28/04/2021,7.038752,1.999645455,121.8545235,,,,,,,,,,
