datetime,DA_price,power_DA,market_dispatch_DA,opening_capacity_DA,throughput_DA,throughput_daily,profit_DA,profit_daily,SoH_DA,datetime,spot_price,power,market_dispatch,opening_capacity,throughput,throughput_daily,profit,profit_daily,SoH,net_profit
10/07/2021 03:30,203.93,-1,-0.5,1.466722743,0.469,1.935722743,-101.965,-417.9506499,1.935755573,10/07/2021 03:30,202.24,-0.127340603,-0.063670302,1.876,0.469,1.935722743,-12.87668181,-359.2866818,1.935726924,-13.72168181
10/07/2021 04:00,266.69,1.06E-15,4.96E-16,1.935722743,0.469,1.935722743,1.32E-13,-417.9506499,1.935722743,10/07/2021 04:00,227.6,0,0,1.935722743,0.059722743,1.935722743,0,-359.2866818,1.935722743,1.94E-14
10/07/2021 04:30,266.69,2.44E-16,1.15E-16,1.935722743,0,1.935722743,3.06E-14,-417.9506499,1.935722743,10/07/2021 04:30,204.29,0,0,1.935722743,0,1.935722743,0,-359.2866818,1.935722743,7.15E-15
10/07/2021 05:00,364.96,0.871445486,0.408707933,1.935722743,0,2.371445486,149.1620472,-268.7886027,1.935722743,10/07/2021 05:00,265.16,0.871445486,0.408707933,1.935722743,0,2.371445486,108.3729955,-250.9136863,1.935722743,149.1620472
10/07/2021 05:30,364.96,1,0.469,1.5,0.435722743,2.871445486,171.16624,-97.62236269,1.935692242,10/07/2021 05:30,251.16,0,0,1.5,0.435722743,2.371445486,0,-250.9136863,1.935692242,53.3722
10/07/2021 06:00,365.21,1,0.469,1,0.5,3.371445486,171.28349,73.66112731,1.935657242,10/07/2021 06:00,263.08,0,0,1.5,0,2.371445486,0,-250.9136863,1.935692242,47.89897
10/07/2021 06:30,365.21,1,0.469,0.5,0.5,3.871445486,171.28349,244.9446173,1.935622242,10/07/2021 06:30,316.11,1,0.469,1.5,0,2.871445486,148.25559,-102.6580963,1.935692242,171.28349
10/07/2021 07:00,306.82,0,0,0,0.5,3.871445486,0,244.9446173,1.935587242,10/07/2021 07:00,281.51,1,0.469,1,0.5,3.371445486,132.02819,29.37009368,1.935657242,132.02819
10/07/2021 07:30,306.82,0,0,0,0,3.871445486,0,244.9446173,1.935587242,10/07/2021 07:30,268,1,0.469,0.5,0.5,3.871445486,125.692,155.0620937,1.935622242,125.692
10/07/2021 08:00,286.36,0,0,0,0,3.871445486,0,244.9446173,1.935587242,10/07/2021 08:00,232.32,0,0,0,0.5,3.871445486,0,155.0620937,1.935587242,0
10/07/2021 08:30,286.36,0,0,0,0,3.871445486,0,244.9446173,1.935587242,10/07/2021 08:30,207.36,0,0,0,0,3.871445486,0,155.0620937,1.935587242,0
10/07/2021 09:00,258.25,0,0,0,0,3.871445486,0,244.9446173,1.935587242,10/07/2021 09:00,222.27,0,0,0,0,3.871445486,0,155.0620937,1.935587242,0
10/07/2021 09:30,258.25,0,0,0,0,3.871445486,0,244.9446173,1.935587242,10/07/2021 09:30,224.01,0,0,0,0,3.871445486,0,155.0620937,1.935587242,0
10/07/2021 10:00,251.19,0,0,0,0,3.871445486,0,244.9446173,1.935587242,10/07/2021 10:00,196.71,0,0,0,0,3.871445486,0,155.0620937,1.935587242,0
10/07/2021 10:30,251.19,0,0,0,0,3.871445486,0,244.9446173,1.935587242,10/07/2021 10:30,184.28,0,0,0,0,3.871445486,0,155.0620937,1.935587242,0
10/07/2021 11:00,253.7,0,0,0,0,3.871445486,0,244.9446173,1.935587242,10/07/2021 11:00,195.33,0,0,0,0,3.871445486,0,155.0620937,1.935587242,0
10/07/2021 11:30,253.7,0,0,0,0,3.871445486,0,244.9446173,1.935587242,10/07/2021 11:30,171.03,-1,-0.5,0,0,4.340445486,-85.515,69.54709368,1.935587242,-85.515
10/07/2021 12:00,241.22,0,0,0,0,3.871445486,0,244.9446173,1.935587242,10/07/2021 12:00,180.01,0,0,0.469,0.469,4.340445486,0,69.54709368,1.935554412,0
10/07/2021 12:30,241.22,-0.126762816,-0.063381408,0,0,3.930897247,-15.28886325,229.6557541,1.935587242,10/07/2021 12:30,170.7,-1,-0.5,0.469,0,4.809445486,-85.35,-15.80290632,1.935554412,-89.8196569
10/07/2021 13:00,228.73,-1,-0.5,0.059451761,0.059451761,4.399897247,-114.365,115.2907541,1.935583081,10/07/2021 13:00,169.52,-1,-0.5,0.938,0.469,5.278445486,-84.76,-100.5629063,1.935521582,-114.365
10/07/2021 13:30,228.73,-1,-0.5,0.528451761,0.469,4.868897247,-114.365,0.925754058,1.935550251,10/07/2021 13:30,176.03,-1,-0.5,1.407,0.469,5.747445486,-88.015,-188.5779063,1.935488752,-114.365
10/07/2021 14:00,230,-1,-0.5,0.997451761,0.469,5.337897247,-115,-114.0742459,1.935517421,10/07/2021 14:00,179.06,-0.126762816,-0.063381408,1.876,0.469,5.806897247,-11.34907493,-199.9269812,1.935455922,-36.81907493
10/07/2021 14:30,230,-1,-0.5,1.466451761,0.469,5.806897247,-115,-229.0742459,1.935484591,10/07/2021 14:30,181.22,0,0,1.935451761,0.059451761,5.806897247,0,-199.9269812,1.935451761,-24.39
10/07/2021 15:00,253.58,0,0,1.935451761,0.469,5.806897247,0,-229.0742459,1.935451761,10/07/2021 15:00,182.43,0,0,1.935451761,0,5.806897247,0,-199.9269812,1.935451761,0
10/07/2021 15:30,253.58,0,0,1.935451761,0,5.806897247,0,-229.0742459,1.935451761,10/07/2021 15:30,220.6,1,0.469,1.935451761,0,6.306897247,103.4614,-96.46558125,1.935451761,103.4614
10/07/2021 16:00,330.26,-1.07E-15,-5.36E-16,1.935451761,0,5.806897247,-1.66E-13,-229.0742459,1.935451761,10/07/2021 16:00,219.73,1,0.469,1.435451761,0.5,6.806897247,103.05337,6.587788752,1.935416761,103.05337
10/07/2021 16:30,330.26,2.88E-15,1.35E-15,1.935451761,0,5.806897247,4.46E-13,-229.0742459,1.935451761,10/07/2021 16:30,216.27,0,0,0.935451761,0.5,6.806897247,0,6.587788752,1.935381761,1.54E-13
10/07/2021 17:00,398.7,1,0.469,1.935451761,0,6.306897247,186.9903,-42.08394594,1.935451761,10/07/2021 17:00,219.66,0.870903522,0.408453752,0.935451761,9.99E-16,7.242349007,89.72095108,96.30873983,1.935381761,173.6907111
10/07/2021 17:30,398.7,1,0.469,1.435451761,0.5,6.806897247,186.9903,144.9063541,1.935416761,10/07/2021 17:30,227.48,1,0.469,0.5,0.435451761,7.742349007,106.68812,202.9968598,1.935351279,186.9903
10/07/2021 18:00,364.95,0.870903522,0.408453752,0.935451761,0.5,7.242349007,149.0651966,293.9715507,1.935381761,10/07/2021 18:00,209.41,0,0,0,0.5,7.742349007,0,202.9968598,1.935316279,63.53089652
10/07/2021 18:30,364.95,1,0.469,0.5,0.435451761,7.742349007,171.16155,465.1331007,1.935351279,10/07/2021 18:30,211.01,0,0,0,0,7.742349007,0,202.9968598,1.935316279,72.19786
10/07/2021 19:00,292.98,0,0,0,0.5,7.742349007,0,465.1331007,1.935316279,10/07/2021 19:00,209.5,0,0,0,0,7.742349007,0,202.9968598,1.935316279,0
10/07/2021 19:30,292.98,0,0,0,0,7.742349007,0,465.1331007,1.935316279,10/07/2021 19:30,188.61,0,0,0,0,7.742349007,0,202.9968598,1.935316279,0
10/07/2021 20:00,261.98,0,0,0,0,7.742349007,0,465.1331007,1.935316279,10/07/2021 20:00,167.18,0,0,0,0,7.742349007,0,202.9968598,1.935316279,0
10/07/2021 20:30,261.98,0,0,0,0,7.742349007,0,465.1331007,1.935316279,10/07/2021 20:30,168.23,0,0,0,0,7.742349007,0,202.9968598,1.935316279,0
10/07/2021 21:00,251.89,0,0,0,0,7.742349007,0,465.1331007,1.935316279,10/07/2021 21:00,175.58,0,0,0,0,7.742349007,0,202.9968598,1.935316279,0
10/07/2021 21:30,251.89,0,0,0,0,7.742349007,0,465.1331007,1.935316279,10/07/2021 21:30,176.11,0,0,0,0,7.742349007,0,202.9968598,1.935316279,0
10/07/2021 22:00,178,0,0,0,0,7.742349007,0,465.1331007,1.935316279,10/07/2021 22:00,164.11,0,0,0,0,7.742349007,0,202.9968598,1.935316279,0
10/07/2021 22:30,178,0,0,0,0,7.742349007,0,465.1331007,1.935316279,10/07/2021 22:30,149.81,-9.33E-16,-4.67E-16,0,0,7.742349007,-6.99E-14,202.9968598,1.935316279,-6.99E-14
10/07/2021 23:00,159.95,0,0,0,0,7.742349007,8.25E-14,465.1331007,1.935316279,10/07/2021 23:00,151.74,0,0,4.38E-16,4.38E-16,7.742349007,0,202.9968598,1.935316279,8.25E-14
10/07/2021 23:30,159.95,0,0,-4.84E-16,4.84E-16,7.742349007,0,465.1331007,1.935316279,10/07/2021 23:30,135.93,0,0,4.38E-16,0,7.742349007,0,202.9968598,1.935316279,0
11/07/2021 00:00,14.97,0,0,0,0,0,0,0,1.935316279,11/07/2021 00:00,35.4,-1,-0.5,0,0,0.469,-17.7,-17.7,1.935316279,-17.7
11/07/2021 00:30,14.97,0,0,0,0,0,0,0,1.935316279,11/07/2021 00:30,39.52,-0.066098081,-0.033049041,0.469,0.469,0.5,-1.306098081,-19.00609808,1.935283449,-1.306098081
11/07/2021 01:00,4.88,0,0,0,0,0,0,0,1.935316279,11/07/2021 01:00,70.17,1,0.469,0.5,0.031,1,32.90973,13.90363192,1.935281279,32.90973
11/07/2021 01:30,4.88,0,0,0,0,0,0,0,1.935316279,11/07/2021 01:30,42.84,0,0,0,0.5,1,0,13.90363192,1.935246279,0
11/07/2021 02:00,-0.01,0,0,0,0,0,0,0,1.935316279,11/07/2021 02:00,41.07,0,0,0,0,1,0,13.90363192,1.935246279,0
11/07/2021 02:30,-0.01,0,0,0,0,0,0,0,1.935316279,11/07/2021 02:30,37.64,0,0,0,0,1,0,13.90363192,1.935246279,0
11/07/2021 03:00,-5.47,-0.12618511,-0.063092555,0,0,0.059180816,0.345116275,0.345116275,1.935316279,11/07/2021 03:00,31.4,-1,-0.5,0,0,1.469,-15.7,-1.796368081,1.935246279,-13.3737775
11/07/2021 03:30,-5.47,0,0,0.059180816,0.059180816,0.059180816,0,0.345116275,1.935312136,11/07/2021 03:30,26.58,-1,-0.5,0.469,0.469,1.938,-13.29,-15.08636808,1.935213449,-13.29
11/07/2021 04:00,-19.37,-1,-0.5,0.059180816,0,0.528180816,9.685,10.03011628,1.935312136,11/07/2021 04:00,37.01,0.819893134,0.38452988,0.938,0.469,2.347946567,14.23145086,-0.854917224,1.935180619,42.42145086
11/07/2021 04:30,-19.37,-1,-0.5,0.528180816,0.469,0.997180816,9.685,19.71511628,1.935279306,11/07/2021 04:30,-6.37,-1,-0.5,0.528053433,0.409946567,2.816946567,3.185,2.330082776,1.935151923,9.685
11/07/2021 05:00,-15.19,-1,-0.5,0.997180816,0.469,1.466180816,7.595,27.31011628,1.935246476,11/07/2021 05:00,-23.99,-1,-0.5,0.997053433,0.469,3.285946567,11.995,14.32508278,1.935119093,7.595
11/07/2021 05:30,-15.19,-1,-0.5,1.466180816,0.469,1.935180816,7.595,34.90511628,1.935213646,11/07/2021 05:30,-8.83,-1,-0.5,1.466053433,0.469,3.754946567,4.415,18.74008278,1.935086263,7.595
11/07/2021 06:00,14.97,0,0,1.935180816,0.469,1.935180816,0,34.90511628,1.935180816,11/07/2021 06:00,54.12,-6.62E-16,-3.31E-16,1.935053433,0.469,3.754946567,-1.68E-14,18.74008278,1.935053433,-1.79E-14
11/07/2021 06:30,14.97,8.10E-16,3.80E-16,1.935180816,0,1.935180816,5.69E-15,34.90511628,1.935180816,11/07/2021 06:30,82.14,1.18E-15,5.53E-16,1.935053433,0,3.754946567,4.55E-14,18.74008278,1.935053433,1.99E-14
11/07/2021 07:00,39.95,2.48E-16,1.16E-16,1.935180816,0,1.935180816,4.64E-15,34.90511628,1.935180816,11/07/2021 07:00,80.96,0,0,1.935053433,0,3.754946567,0,18.74008278,1.935053433,-4.77E-15
11/07/2021 07:30,39.95,-3.11E-16,-1.56E-16,1.935180816,0,1.935180816,-5.83E-15,34.90511628,1.935180816,11/07/2021 07:30,99.21,0.938131329,0.439983593,1.935053433,0,4.224012232,43.6507723,62.39085508,1.935053433,43.6507723
11/07/2021 08:00,74.82,1.16E-16,5.45E-17,1.935180816,0,1.935180816,4.08E-15,34.90511628,1.935180816,11/07/2021 08:00,74.82,-1,-0.5,1.465987768,0.469065665,4.693012232,-37.41,24.98085508,1.935020598,-37.41
11/07/2021 08:30,74.82,1.01E-15,4.76E-16,1.935180816,0,1.935180816,3.56E-14,34.90511628,1.935180816,11/07/2021 08:30,138.59,1,0.469,1.934987768,0.469,5.193012232,64.99871,89.97956508,1.934987768,64.99871
11/07/2021 09:00,77.87,3.04E-16,1.42E-16,1.935180816,0,1.935180816,1.11E-14,34.90511628,1.935180816,11/07/2021 09:00,120.01,0,0,1.434987768,0.5,5.193012232,0,89.97956508,1.934952768,-6.00E-15
11/07/2021 09:30,77.87,-6.08E-16,-3.04E-16,1.935180816,0,1.935180816,-2.22E-14,34.90511628,1.935180816,11/07/2021 09:30,132.26,1,0.469,1.434987768,0,5.693012232,62.02994,152.0095051,1.934952768,62.02994
11/07/2021 10:00,103.98,-1.93E-15,-9.67E-16,1.935180816,0,1.935180816,-9.43E-14,34.90511628,1.935180816,11/07/2021 10:00,146.76,1,0.469,0.934987768,0.5,6.193012232,68.83044,220.8399451,1.934917768,68.83044
11/07/2021 10:30,103.98,1.98E-16,9.30E-17,1.935180816,0,1.935180816,9.67E-15,34.90511628,1.935180816,11/07/2021 10:30,115.73,-0.197846513,-0.098923257,0.434987768,0.5,6.285802246,-11.44838849,209.3915566,1.934882768,-11.44838849
11/07/2021 11:00,107.42,1.48E-16,6.93E-17,1.935180816,0,1.935180816,7.45E-15,34.90511628,1.935180816,11/07/2021 11:00,62.56,-1,-0.5,0.527777783,0.092790015,6.754802246,-31.28,178.1115566,1.934876273,-31.28
11/07/2021 11:30,107.42,1.42E-15,6.66E-16,1.935180816,0,1.935180816,7.15E-14,34.90511628,1.935180816,11/07/2021 11:30,85.13,-1,-0.5,0.996777783,0.469,7.223802246,-42.565,135.5465566,1.934843443,-42.565
11/07/2021 12:00,140.17,-1.98E-15,-9.92E-16,1.935180816,0,1.935180816,-1.30E-13,34.90511628,1.935180816,11/07/2021 12:00,107.42,-1,-0.5,1.465777783,0.469,7.692802246,-53.71,81.83655659,1.934810613,-53.71
11/07/2021 12:30,140.17,-5.50E-16,-2.75E-16,1.935180816,0,1.935180816,-3.62E-14,34.90511628,1.935180816,11/07/2021 12:30,120.75,0,0,1.934777783,0.469,7.692802246,0,81.83655659,1.934777783,-2.95E-15
11/07/2021 13:00,138.32,0,0,1.935180816,0,1.935180816,0,34.90511628,1.935180816,11/07/2021 13:00,128.19,0,0,1.934777783,0,7.692802246,0,81.83655659,1.934777783,0
11/07/2021 13:30,138.32,0,0,1.935180816,0,1.935180816,0,34.90511628,1.935180816,11/07/2021 13:30,142.53,6.61E-16,3.10E-16,1.934777783,0,7.692802246,4.42E-14,81.83655659,1.934777783,4.42E-14
11/07/2021 14:00,152.94,0.876262658,0.410967187,1.935180816,0,2.373312146,62.85332155,97.75843782,1.935180816,11/07/2021 14:00,145.4,-1.54E-15,-7.69E-16,1.934777783,0,7.692802246,-1.05E-13,81.83655659,1.934777783,3.098692588
11/07/2021 14:30,152.94,1,0.469,1.497049487,0.438131329,2.873312146,71.72886,169.4872978,1.935150147,11/07/2021 14:30,144.64,0,0,1.934777783,0,7.692802246,0,81.83655659,1.934777783,3.8927
11/07/2021 15:00,118.19,-1,-0.5,0.997049487,0.5,3.342312146,-59.095,110.3922978,1.935115147,11/07/2021 15:00,142.07,0,0,1.934777783,0,7.692802246,0,81.83655659,1.934777783,11.94
11/07/2021 15:30,118.19,-1,-0.5,1.466049487,0.469,3.811312146,-59.095,51.29729782,1.935082317,11/07/2021 15:30,165.41,2.04E-15,9.57E-16,1.934777783,0,7.692802246,1.58E-13,81.83655659,1.934777783,23.61
11/07/2021 16:00,165.81,-4.08E-16,-2.04E-16,1.935049487,0.469,3.811312146,-3.18E-14,51.29729782,1.935049487,11/07/2021 16:00,180.08,-1.05E-15,-5.25E-16,1.934777783,0,7.692802246,-8.86E-14,81.83655659,1.934777783,-8.95E-14
11/07/2021 16:30,165.81,-2.07E-15,-1.04E-15,1.935049487,0,3.811312146,-1.61E-13,51.29729782,1.935049487,11/07/2021 16:30,191.84,2.45E-15,1.15E-15,1.934777783,0,7.692802246,2.21E-13,81.83655659,1.934777783,2.58E-13
11/07/2021 17:00,219.99,1,0.469,1.935049487,0,4.311312146,103.17531,154.4726078,1.935049487,11/07/2021 17:00,227.83,1,0.469,1.934777783,0,8.192802246,106.85227,188.6888266,1.934777783,103.17531
11/07/2021 17:30,219.99,1,0.469,1.435049487,0.5,4.811312146,103.17531,257.6479178,1.935014487,11/07/2021 17:30,230.68,1,0.469,1.434777783,0.5,8.692802246,108.18892,296.8777466,1.934742783,103.17531
11/07/2021 18:00,201.61,0.870098975,0.408076419,0.935049487,0.5,5.246361633,82.27228685,339.9202047,1.934979487,11/07/2021 18:00,227.5,1,0.469,0.934777783,0.5,9.192802246,106.6975,403.5752466,1.934707783,96.13240151
11/07/2021 18:30,201.61,1,0.469,0.5,0.435049487,5.746361633,94.55509,434.4752947,1.934949034,11/07/2021 18:30,225.5,0.869555566,0.40782156,0.434777783,0.5,9.627580029,91.96376188,495.5390085,1.934672783,80.75935188
11/07/2021 19:00,169.92,0,0,0,0.5,5.746361633,0,434.4752947,1.934914034,11/07/2021 19:00,211.4,0,0,0,0.434777783,9.627580029,0,495.5390085,1.934642349,0
11/07/2021 19:30,169.92,0,0,0,0,5.746361633,0,434.4752947,1.934914034,11/07/2021 19:30,200.36,0,0,0,0,9.627580029,0,495.5390085,1.934642349,0
11/07/2021 20:00,159.08,0,0,0,0,5.746361633,0,434.4752947,1.934914034,11/07/2021 20:00,199.58,0,0,0,0,9.627580029,0,495.5390085,1.934642349,0
11/07/2021 20:30,159.08,0,0,0,0,5.746361633,3.33E-14,434.4752947,1.934914034,11/07/2021 20:30,191.42,0,0,0,0,9.627580029,0,495.5390085,1.934642349,3.33E-14
11/07/2021 21:00,180,0,0,-1.96E-16,1.96E-16,5.746361633,0,434.4752947,1.934914034,11/07/2021 21:00,187.93,0,0,0,0,9.627580029,0,495.5390085,1.934642349,0
11/07/2021 21:30,180,0,0,0,1.96E-16,5.746361633,0,434.4752947,1.934914034,11/07/2021 21:30,190.51,0,0,0,0,9.627580029,0,495.5390085,1.934642349,0
11/07/2021 22:00,150.4,0,0,0,0,5.746361633,0,434.4752947,1.934914034,11/07/2021 22:00,191.95,0,0,0,0,9.627580029,0,495.5390085,1.934642349,0
11/07/2021 22:30,150.4,0,0,0,0,5.746361633,0,434.4752947,1.934914034,11/07/2021 22:30,185.84,0,0,0,0,9.627580029,0,495.5390085,1.934642349,0
11/07/2021 23:00,132.16,-1.82E-15,-9.12E-16,0,0,5.746361633,-1.21E-13,434.4752947,1.934914034,11/07/2021 23:00,179.59,0,0,0,0,9.627580029,6.50E-14,495.5390085,1.934642349,4.32E-14
11/07/2021 23:30,132.16,0,0,8.55E-16,8.55E-16,5.746361633,0,434.4752947,1.934914034,11/07/2021 23:30,173.96,0,0,0,0,9.627580029,0,495.5390085,1.934642349,0
12/07/2021 00:00,167.76,-1,-0.5,0,0,0.469,-83.88,-83.88,1.934642349,12/07/2021 00:00,146.57,-1,-0.5,0,0,0.469,-73.285,-73.285,1.934642349,-83.88
12/07/2021 00:30,167.76,-1,-0.5,0.469,0.469,0.938,-83.88,-167.76,1.934609519,12/07/2021 00:30,180.36,0,0,0.469,0.469,0.469,0,-73.285,1.934609519,6.3
12/07/2021 01:00,172.85,0,0,0.938,0.469,0.938,0,-167.76,1.934576689,12/07/2021 01:00,147.28,-1,-0.5,0.469,0,0.938,-73.64,-146.925,1.934609519,-73.64
12/07/2021 01:30,172.85,-0.124748258,-0.062374129,0.938,0,0.996506933,-10.78136821,-178.5413682,1.934576689,12/07/2021 01:30,164.64,-1,-0.5,0.938,0.469,1.407,-82.32,-229.245,1.934576689,-82.8320916
12/07/2021 02:00,170.14,-1,-0.5,0.996506933,0.058506933,1.465506933,-85.07,-263.6113682,1.934572593,12/07/2021 02:00,168.83,-1,-0.5,1.407,0.469,1.876,-84.415,-313.66,1.934543859,-85.07
12/07/2021 02:30,170.14,-1,-0.5,1.465506933,0.469,1.934506933,-85.07,-348.6813682,1.934539763,12/07/2021 02:30,190.67,0,0,1.876,0.469,1.876,0,-313.66,1.934511029,10.265
12/07/2021 03:00,175.32,0,0,1.934506933,0.469,1.934506933,0,-348.6813682,1.934506933,12/07/2021 03:00,186.96,0,0,1.876,0,1.876,0,-313.66,1.934511029,0
12/07/2021 03:30,175.32,0,0,1.934506933,0,1.934506933,0,-348.6813682,1.934506933,12/07/2021 03:30,203.89,0.437836662,0.205345395,1.876,0,2.094918331,41.86787249,-271.7921275,1.934511029,41.86787249
12/07/2021 04:00,185.01,0,0,1.934506933,0,1.934506933,0,-348.6813682,1.934506933,12/07/2021 04:00,199.15,0,0,1.657081669,0.218918331,2.094918331,0,-271.7921275,1.934495704,0
12/07/2021 04:30,185.01,0,0,1.934506933,0,1.934506933,0,-348.6813682,1.934506933,12/07/2021 04:30,173.33,0,0,1.657081669,0,2.094918331,0,-271.7921275,1.934495704,0
12/07/2021 05:00,195.37,0,0,1.934506933,0,1.934506933,0,-348.6813682,1.934506933,12/07/2021 05:00,222.91,1,0.469,1.657081669,0,2.594918331,104.54479,-167.2473375,1.934495704,104.54479
12/07/2021 05:30,195.37,0,0,1.934506933,0,1.934506933,0,-348.6813682,1.934506933,12/07/2021 05:30,179.79,0,0,1.157081669,0.5,2.594918331,0,-167.2473375,1.934460704,0
12/07/2021 06:00,249.95,8.46E-16,3.97E-16,1.934506933,0,1.934506933,9.91E-14,-348.6813682,1.934506933,12/07/2021 06:00,192.03,0,0,1.157081669,0,2.594918331,0,-167.2473375,1.934460704,2.30E-14
12/07/2021 06:30,249.95,-3.18E-16,-1.59E-16,1.934506933,0,1.934506933,-3.73E-14,-348.6813682,1.934506933,12/07/2021 06:30,175.4,0,0,1.157081669,0,2.594918331,0,-167.2473375,1.934460704,-9.39E-15
12/07/2021 07:00,274.92,0.869013866,0.407567503,1.934506933,0,2.369013866,112.048458,-236.6329102,1.934506933,12/07/2021 07:00,165.95,-1,-0.5,1.157081669,0,3.063918331,-82.975,-250.2223375,1.934460704,-38.56236918
12/07/2021 07:30,274.92,1,0.469,1.5,0.434506933,2.869013866,128.93748,-107.6954302,1.934476518,12/07/2021 07:30,182.89,0,0,1.626081669,0.469,3.063918331,0,-250.2223375,1.934427874,43.16207
12/07/2021 08:00,276.16,1,0.469,1,0.5,3.369013866,129.51904,21.82360977,1.934441518,12/07/2021 08:00,215.94,1,0.469,1.626081669,0,3.563918331,101.27586,-148.9464775,1.934427874,129.51904
12/07/2021 08:30,276.16,1,0.469,0.5,0.5,3.869013866,129.51904,151.3426498,1.934406518,12/07/2021 08:30,210.87,1,0.469,1.126081669,0.5,4.063918331,98.89803,-50.04844751,1.934392874,129.51904
12/07/2021 09:00,269.99,0,0,0,0.5,3.869013866,0,151.3426498,1.934371518,12/07/2021 09:00,193.74,0,0,0.626081669,0.5,4.063918331,0,-50.04844751,1.934357874,0
12/07/2021 09:30,269.99,-4.95E-16,-2.48E-16,0,0,3.869013866,-6.27E-14,151.3426498,1.934371518,12/07/2021 09:30,200.68,0,0,0.626081669,0,4.063918331,0,-50.04844751,1.934357874,-1.30E-14
12/07/2021 10:00,215.95,0,0,0,0,3.869013866,0,151.3426498,1.934371518,12/07/2021 10:00,189.34,0,0,0.626081669,0,4.063918331,0,-50.04844751,1.934357874,0
12/07/2021 10:30,215.95,0,0,0,0,3.869013866,0,151.3426498,1.934371518,12/07/2021 10:30,173.45,0,0,0.626081669,0,4.063918331,0,-50.04844751,1.934357874,0
12/07/2021 11:00,186.49,0,0,0,0,3.869013866,0,151.3426498,1.934371518,12/07/2021 11:00,169.71,-1,-0.5,0.626081669,0,4.532918331,-84.855,-134.9034475,1.934357874,-84.855
12/07/2021 11:30,186.49,0,0,0,0,3.869013866,0,151.3426498,1.934371518,12/07/2021 11:30,172.97,-0.789306252,-0.394653126,1.095081669,0.469,4.903102963,-68.26315124,-203.1665987,1.934325044,-68.26315124
12/07/2021 12:00,181.42,0,0,0,0,3.869013866,0,151.3426498,1.934371518,12/07/2021 12:00,198.63,0,0,1.465266301,0.370184632,4.903102963,0,-203.1665987,1.934299131,0
12/07/2021 12:30,181.42,-0.124170834,-0.062085417,0,0,3.927249987,-11.26353633,140.0791134,1.934371518,12/07/2021 12:30,198.58,0,0,1.465266301,0,4.903102963,0,-203.1665987,1.934299131,1.065385754
12/07/2021 13:00,186.8,0,0,0.058236121,0.058236121,3.927249987,0,140.0791134,1.934367441,12/07/2021 13:00,190.9,0,0,1.465266301,0,4.903102963,0,-203.1665987,1.934299131,0
12/07/2021 13:30,186.8,0,0,0.058236121,0,3.927249987,0,140.0791134,1.934367441,12/07/2021 13:30,189.62,0,0,1.465266301,0,4.903102963,0,-203.1665987,1.934299131,0
12/07/2021 14:00,177.5,-1,-0.5,0.058236121,0,4.396249987,-88.75,51.32911344,1.934367441,12/07/2021 14:00,192,0,0,1.465266301,0,4.903102963,0,-203.1665987,1.934299131,7.25
12/07/2021 14:30,177.5,-1,-0.5,0.527236121,0.469,4.865249987,-88.75,-37.42088656,1.934334611,12/07/2021 14:30,189.63,0,0,1.465266301,0,4.903102963,0,-203.1665987,1.934299131,6.065
12/07/2021 15:00,181.16,-1,-0.5,0.996236121,0.469,5.334249987,-90.58,-128.0008866,1.934301781,12/07/2021 15:00,161.22,-1,-0.5,1.465266301,0,5.372102963,-80.61,-283.7765987,1.934299131,-90.58
12/07/2021 15:30,181.16,-1,-0.5,1.465236121,0.469,5.803249987,-90.58,-218.5808866,1.934268951,12/07/2021 15:30,187.62,0,0,1.934266301,0.469,5.372102963,0,-283.7765987,1.934266301,3.23
12/07/2021 16:00,228.51,1,0.469,1.934236121,0.469,6.303249987,107.17119,-111.4096966,1.934236121,12/07/2021 16:00,193.08,0,0,1.934266301,0,5.372102963,0,-283.7765987,1.934266301,16.61667
12/07/2021 16:30,228.51,1,0.469,1.434236121,0.5,6.803249987,107.17119,-4.238506557,1.934201121,12/07/2021 16:30,212.17,0.868532603,0.407341791,1.934266301,0,5.806369265,86.42570772,-197.350891,1.934266301,94.08916772
12/07/2021 17:00,214.8,0.868472242,0.407313482,0.934236121,0.5,7.237486108,87.49093583,83.25242928,1.934166121,12/07/2021 17:00,206.24,0,0,1.5,0.434266301,5.806369265,0,-197.350891,1.934235903,3.486603402
12/07/2021 17:30,214.8,1,0.469,0.5,0.434236121,7.737486108,100.7412,183.9936293,1.934135725,12/07/2021 17:30,219.32,1,0.469,1.5,0,6.306369265,102.86108,-94.48981103,1.934235903,100.7412
12/07/2021 18:00,192.69,0,0,0,0.5,7.737486108,0,183.9936293,1.934100725,12/07/2021 18:00,221.72,1,0.469,1,0.5,6.806369265,103.98668,9.496868972,1.934200903,103.98668
12/07/2021 18:30,192.69,0,0,0,0,7.737486108,0,183.9936293,1.934100725,12/07/2021 18:30,205.19,0,0,0.5,0.5,6.806369265,0,9.496868972,1.934165903,0
12/07/2021 19:00,202,0,0,0,0,7.737486108,0,183.9936293,1.934100725,12/07/2021 19:00,181.21,0,0,0.5,0,6.806369265,0,9.496868972,1.934165903,0
12/07/2021 19:30,202,0,0,0,0,7.737486108,0,183.9936293,1.934100725,12/07/2021 19:30,210.98,0,0,0.5,0,6.806369265,0,9.496868972,1.934165903,0
12/07/2021 20:00,192.13,0,0,0,0,7.737486108,0,183.9936293,1.934100725,12/07/2021 20:00,213.43,1,0.469,0.5,9.99E-16,7.306369265,100.09867,109.595539,1.934165903,100.09867
