datetime,DA_price,power_DA,market_dispatch_DA,opening_capacity_DA,throughput_DA,profit_DA,SoH_DA,spot_price,power,market_dispatch,opening_capacity,throughput,profit,SoH
13/06/2018 22:00,42.4,0,0,0,0,0,1.923177868,43.98,0,0,0,0,0,1.923447131
13/06/2018 22:30,42.4,0,0,0,0,0,1.923177868,37.1,0,0,0,0,0,1.923447131
13/06/2018 23:00,34.96,0,0,0,0,1.12E-14,1.923177868,40.95,0,0,0,0,1.12E-14,1.923447131
13/06/2018 23:30,34.96,0,0,-3.01E-16,3.01E-16,0,1.923177868,32.15,0,0,0,0,0,1.923447131
14/06/2018 00:00,34.41,0,0,0,0,0,1.923447131,32.37,0,0,0,0,0,1.923447131
14/06/2018 00:30,34.41,0,0,0,0,0,1.923447131,23.83,0,0,0,0,0,1.923447131
14/06/2018 01:00,27.37,-1,-0.5,0,0,-13.685,1.923447131,23.91,0,0,0,0,-1.73,1.923447131
14/06/2018 01:30,27.37,-1,-0.5,0.469,0.469,-13.685,1.923414301,19.84,0,0,0,0,-3.765,1.923447131
14/06/2018 02:00,24.43,-1,-0.5,0.938,0.469,-12.215,1.923381471,17.62,-0.10087953,-0.050439765,0,0,-4.293748657,1.923447131
14/06/2018 02:30,24.43,-1,-0.5,1.407,0.469,-12.215,1.923348641,1.83,-1,-0.5,0.047312499,0.047312499,-12.215,1.923443819
14/06/2018 03:00,28.46,-0.10087953,-0.050439765,1.876,0.469,-1.435515709,1.923315811,6.07,-1,-0.5,0.516312499,0.469,-4.164346336,1.923410989
14/06/2018 03:30,28.46,0,0,1.923312499,0.047312499,0,1.923312499,6.84,-1,-0.5,0.985312499,0.469,-3.42,1.923378159
14/06/2018 04:00,32,0,0,1.923312499,0,0,1.923312499,14.1,-1,-0.5,1.454312499,0.469,-7.05,1.923345329
14/06/2018 04:30,32,0,0,1.923312499,0,0,1.923312499,26.52,-4.19E-16,-2.09E-16,1.923312499,0.469,-5.55E-15,1.923312499
14/06/2018 05:00,43.91,0,0,1.923312499,0,0,1.923312499,41.53,0,0,1.923312499,0,0,1.923312499
14/06/2018 05:30,43.91,0,0,1.923312499,0,0,1.923312499,43.08,0,0,1.923312499,0,0,1.923312499
14/06/2018 06:00,53.1,0,0,1.923312499,0,0,1.923312499,48.77,0,0,1.923312499,0,0,1.923312499
14/06/2018 06:30,53.1,0,0,1.923312499,0,0,1.923312499,57.88,1,0.469,1.923312499,0,27.14572,1.923312499
14/06/2018 07:00,60.01,1,0.469,1.923312499,0,28.14469,1.923312499,51.21,0,0,1.423312499,0.5,4.1272,1.923277499
14/06/2018 07:30,60.01,1,0.469,1.423312499,0.5,28.14469,1.923277499,50.53,0,0,1.423312499,0,4.44612,1.923277499
14/06/2018 08:00,54.49,1,0.469,0.923312499,0.5,25.55581,1.923242499,52.4,0,0,1.423312499,0,0.98021,1.923277499
14/06/2018 08:30,54.49,0.846624999,0.397067125,0.423312499,0.5,21.63618761,1.923207499,53.15,0,0,1.423312499,0,0.532069947,1.923277499
14/06/2018 09:00,53.82,0,0,0,0.423312499,0,1.923177868,54.14,1,0.469,1.423312499,0,25.39166,1.923277499
14/06/2018 09:30,53.82,0,0,0,0,0,1.923177868,56.09,1,0.469,0.923312499,0.5,26.30621,1.923242499
14/06/2018 10:00,50,0,0,0,0,0,1.923177868,53.13,0,0,0.423312499,0.5,0,1.923207499
14/06/2018 10:30,50,0,0,0,0,0,1.923177868,53.92,0,0,0.423312499,0,0,1.923207499
14/06/2018 11:00,45.2,0,0,0,0,0,1.923177868,53.98,0.846624999,0.397067125,0.423312499,0,21.43368338,1.923207499
14/06/2018 11:30,45.2,0,0,0,0,0,1.923177868,50.17,0,0,0,0.423312499,0,1.923177868
14/06/2018 12:00,41.69,-0.100305447,-0.050152723,0,0,-2.090867039,1.923177868,44.54,-0.100305447,-0.050152723,0,0,-2.090867039,1.923177868
14/06/2018 12:30,41.69,0,0,0.047043255,0.047043255,0,1.923174575,40.2,-1,-0.5,0.047043255,0.047043255,-20.1,1.923174575
14/06/2018 13:00,40,-1,-0.5,0.047043255,0,-20,1.923174575,38.27,-1,-0.5,0.516043255,0.469,-20,1.923141745
14/06/2018 13:30,40,-1,-0.5,0.516043255,0.469,-20,1.923141745,36.63,-1,-0.5,0.985043255,0.469,-20,1.923108915
14/06/2018 14:00,37.6,-1,-0.5,0.985043255,0.469,-18.8,1.923108915,42.35,-1,-0.5,1.454043255,0.469,-18.8,1.923076085
14/06/2018 14:30,37.6,-1,-0.5,1.454043255,0.469,-18.8,1.923076085,45.01,0,0,1.923043255,0.469,3.705,1.923043255
14/06/2018 15:00,48,0,0,1.923043255,0.469,0,1.923043255,47.35,0,0,1.923043255,0,0,1.923043255
14/06/2018 15:30,48,0,0,1.923043255,0,0,1.923043255,50.04,0,0,1.923043255,0,0,1.923043255
14/06/2018 16:00,60,0,0,1.923043255,0,0,1.923043255,56.82,0,0,1.923043255,0,0,1.923043255
14/06/2018 16:30,60,0,0,1.923043255,0,0,1.923043255,57.64,0,0,1.923043255,0,0,1.923043255
14/06/2018 17:00,60.99,0,0,1.923043255,0,0,1.923043255,57.15,0,0,1.923043255,0,0,1.923043255
14/06/2018 17:30,60.99,0,0,1.923043255,0,0,1.923043255,55.15,0,0,1.923043255,0,0,1.923043255
14/06/2018 18:00,59.6,0,0,1.923043255,0,0,1.923043255,57.5,0,0,1.923043255,0,0,1.923043255
14/06/2018 18:30,59.6,0,0,1.923043255,0,0,1.923043255,57.18,0,0,1.923043255,0,0,1.923043255
14/06/2018 19:00,66.65,1,0.469,1.923043255,0,31.25885,1.923043255,57.94,0,0,1.923043255,0,4.08499,1.923043255
14/06/2018 19:30,66.65,0.846086509,0.396814573,1.423043255,0.5,26.44769128,1.923008255,59.92,0,0,1.923043255,0,2.670562075,1.923043255
14/06/2018 20:00,70,1,0.469,1,0.423043255,32.83,1.922978642,63.63,1,0.469,1.923043255,0,32.83,1.923043255
14/06/2018 20:30,70,1,0.469,0.5,0.5,32.83,1.922943642,63.65,1,0.469,1.423043255,0.5,32.83,1.923008255
14/06/2018 21:00,61.7,0,0,0,0.5,0,1.922908642,64.59,1,0.469,0.923043255,0.5,30.29271,1.922973255
14/06/2018 21:30,61.7,0,0,0,0,0,1.922908642,60.12,0,0,0.423043255,0.5,0,1.922938255
14/06/2018 22:00,55.03,-5.14E-16,-2.57E-16,0,0,-1.41E-14,1.922908642,56.9,0,0,0.423043255,0,4.81E-16,1.922938255
14/06/2018 22:30,55.03,0,0,2.41E-16,2.41E-16,0,1.922908642,59.46,0,0,0.423043255,0,0,1.922938255
14/06/2018 23:00,60.06,0,0,2.41E-16,0,0,1.922908642,60.26,0.846086509,0.396814573,0.423043255,0,23.91204616,1.922938255
14/06/2018 23:30,60.06,0,0,2.41E-16,0,0,1.922908642,53.59,0,0,0,0.423043255,0,1.922908642
15/06/2018 00:00,56,0,0,0,0,0,1.922908642,55.22,0,0,0,0,0,1.922908642
15/06/2018 00:30,56,0,0,0,0,0,1.922908642,54.97,0,0,0,0,0,1.922908642
15/06/2018 01:00,48.74,0,0,0,0,0,1.922908642,54.16,0,0,0,0,0,1.922908642
15/06/2018 01:30,48.74,-0.099731444,-0.049865722,0,0,-2.430455297,1.922908642,50.45,0,0,0,0,0.085270385,1.922908642
15/06/2018 02:00,45.26,-1,-0.5,0.046774047,0.046774047,-22.63,1.922905367,45.86,-1,-0.5,0,0,-22.63,1.922908642
15/06/2018 02:30,45.26,-1,-0.5,0.515774047,0.469,-22.63,1.922872537,46.27,-1,-0.5,0.469,0.469,-22.63,1.922875812
15/06/2018 03:00,44.9,-1,-0.5,0.984774047,0.469,-22.45,1.922839707,46.37,-1,-0.5,0.938,0.469,-22.45,1.922842982
15/06/2018 03:30,44.9,-1,-0.5,1.453774047,0.469,-22.45,1.922806877,46.14,-1,-0.5,1.407,0.469,-22.45,1.922810152
15/06/2018 04:00,51.07,0,0,1.922774047,0.469,0,1.922774047,48.16,-0.099731444,-0.049865722,1.876,0.469,-2.401533178,1.922777322
15/06/2018 04:30,51.07,0,0,1.922774047,0,0,1.922774047,49.69,0,0,1.922774047,0.046774047,0,1.922774047
15/06/2018 05:00,55.09,0,0,1.922774047,0,0,1.922774047,53.59,0,0,1.922774047,0,0,1.922774047
15/06/2018 05:30,55.09,0,0,1.922774047,0,0,1.922774047,50.13,0,0,1.922774047,0,0,1.922774047
15/06/2018 06:00,55.74,0,0,1.922774047,0,0,1.922774047,55.41,0,0,1.922774047,0,0,1.922774047
15/06/2018 06:30,55.74,0,0,1.922774047,0,0,1.922774047,66.21,1,0.469,1.922774047,0,31.05249,1.922774047
15/06/2018 07:00,57.9,1,0.469,1.922774047,0,27.1551,1.922774047,68.12,1,0.469,1.422774047,0.5,27.1551,1.922739047
15/06/2018 07:30,57.9,0.845548095,0.396562056,1.422774047,0.5,22.96094307,1.922739047,65.99,1,0.469,0.922774047,0.5,27.74112296,1.922704047
15/06/2018 08:00,60,1,0.469,1,0.422774047,28.14,1.922709453,65.75,0.845548095,0.396562056,0.422774047,0.5,23.37720521,1.922669047
15/06/2018 08:30,60,1,0.469,0.5,0.5,28.14,1.922674453,65.11,0,0,0,0.422774047,-2.39659,1.922639453
15/06/2018 09:00,56,0,0,0,0.5,0,1.922639453,64.04,0,0,0,0,0,1.922639453
15/06/2018 09:30,56,0,0,0,0,0,1.922639453,60.5,0,0,0,0,0,1.922639453
15/06/2018 10:00,50.57,-0.099157522,-0.049578761,0,0,-2.507197945,1.922639453,53.25,-0.099157522,-0.049578761,0,0,-2.507197945,1.922639453
15/06/2018 10:30,50.57,0,0,0.046504878,0.046504878,0,1.922636198,52.6,-1,-0.5,0.046504878,0.046504878,-26.3,1.922636198
15/06/2018 11:00,53.65,0,0,0.046504878,0,0,1.922636198,52.94,-1,-0.5,0.515504878,0.469,-26.47,1.922603368
15/06/2018 11:30,53.65,0,0,0.046504878,0,0,1.922636198,55.46,0,0,0.984504878,0.469,0,1.922570538
15/06/2018 12:00,51.42,0,0,0.046504878,0,0,1.922636198,55.11,0,0,0.984504878,0,0,1.922570538
15/06/2018 12:30,51.42,0,0,0.046504878,0,0,1.922636198,54.99,0,0,0.984504878,0,0,1.922570538
15/06/2018 13:00,50.37,-1,-0.5,0.046504878,0,-25.185,1.922636198,54.15,0,0,0.984504878,0,1.89,1.922570538
15/06/2018 13:30,50.37,-1,-0.5,0.515504878,0.469,-25.185,1.922603368,53.02,-1,-0.5,0.984504878,0,-25.185,1.922570538
15/06/2018 14:00,48,-1,-0.5,0.984504878,0.469,-24,1.922570538,54.11,0,0,1.453504878,0.469,3.055,1.922537708
15/06/2018 14:30,48,-1,-0.5,1.453504878,0.469,-24,1.922537708,53.99,0,0,1.453504878,0,2.995,1.922537708
15/06/2018 15:00,60.29,-1.05E-16,-5.23E-17,1.922504878,0.469,-3.16E-15,1.922504878,52.68,-1,-0.5,1.453504878,0,-26.34,1.922537708
15/06/2018 15:30,60.29,0,0,1.922504878,0,0,1.922504878,60.69,0,0,1.922504878,0.469,0,1.922504878
15/06/2018 16:00,69.9,0,0,1.922504878,0,0,1.922504878,65.9,0.845009756,0.396309575,1.922504878,0,26.11680102,1.922504878
15/06/2018 16:30,69.9,0,0,1.922504878,0,0,1.922504878,69.52,1,0.469,1.5,0.422504878,32.60488,1.922475302
15/06/2018 17:00,72.02,1,0.469,1.922504878,0,33.77738,1.922504878,69.63,1,0.469,1,0.5,33.77738,1.922440302
15/06/2018 17:30,72.02,0.845009756,0.396309575,1.422504878,0.5,28.54221562,1.922469878,68.52,1,0.469,0.5,0.5,33.52296351,1.922405302
15/06/2018 18:00,72.28,1,0.469,1,0.422504878,33.89932,1.922440302,65.68,0,0,0,0.5,3.0954,1.922370302
15/06/2018 18:30,72.28,1,0.469,0.5,0.5,33.89932,1.922405302,59.48,0,0,0,0,6.0032,1.922370302
15/06/2018 19:00,63,0,0,0,0.5,0,1.922370302,53.61,0,0,0,0,0,1.922370302
15/06/2018 19:30,63,0,0,0,0,0,1.922370302,49.67,-1,-0.5,0,0,-24.835,1.922370302
15/06/2018 20:00,58.02,0,0,0,0,0,1.922370302,53.62,0,0,0.469,0.469,0,1.922337472
15/06/2018 20:30,58.02,0,0,0,0,0,1.922370302,52.04,0,0,0.469,0,0,1.922337472
15/06/2018 21:00,52.67,0,0,0,0,0,1.922370302,51.71,0,0,0.469,0,0,1.922337472
15/06/2018 21:30,52.67,0,0,0,0,0,1.922370302,49.59,-1,-0.5,0.469,0,-24.795,1.922337472
15/06/2018 22:00,55.3,0,0,0,0,0,1.922370302,57.49,0,0,0.938,0.469,0,1.922304642
15/06/2018 22:30,55.3,0,0,0,0,0,1.922370302,58.19,0.876,0.410844,0.938,0,23.90701236,1.922304642
15/06/2018 23:00,55.01,0,0,0,0,0,1.922370302,59.18,1,0.469,0.5,0.438,27.75542,1.922273982
15/06/2018 23:30,55.01,0,0,0,0,0,1.922370302,54.29,0,0,1.81E-16,0.5,0,1.922238982
16/06/2018 00:00,58.89,0,0,0,0,0,1.922238982,57.04,0,0,0,0,0,1.922238982
16/06/2018 00:30,58.89,0,0,0,0,0,1.922238982,56.12,0,0,0,0,0,1.922238982
16/06/2018 01:00,53.82,0,0,0,0,0,1.922238982,52.43,0,0,0,0,0,1.922238982
16/06/2018 01:30,53.82,0,0,0,0,0,1.922238982,51.54,0,0,0,0,0,1.922238982
16/06/2018 02:00,46.22,0,0,0,0,0,1.922238982,52.98,0,0,0,0,0,1.922238982
16/06/2018 02:30,46.22,0,0,0,0,0,1.922238982,52.14,0,0,0,0,0,1.922238982
16/06/2018 03:00,45,-0.0983037,-0.04915185,0,0,-2.211833244,1.922238982,50.41,0,0,0,0,0.265911508,1.922238982
16/06/2018 03:30,45,0,0,0.046104435,0.046104435,0,1.922235755,47.92,0,0,0,0,0,1.922238982
16/06/2018 04:00,40.7,-1,-0.5,0.046104435,0,-20.35,1.922235755,46.59,0,0,0,0,2.945,1.922238982
16/06/2018 04:30,40.7,-1,-0.5,0.515104435,0.469,-20.35,1.922202925,47.66,0,0,0,0,3.48,1.922238982
16/06/2018 05:00,47.05,0,0,0.984104435,0.469,0,1.922170095,48.99,0,0,0,0,0,1.922238982
16/06/2018 05:30,47.05,0,0,0.984104435,0,0,1.922170095,47.62,0,0,0,0,0,1.922238982
16/06/2018 06:00,43,-1,-0.5,0.984104435,0,-21.5,1.922170095,44.54,-1,-0.5,0,0,-21.5,1.922238982
16/06/2018 06:30,43,-1,-0.5,1.453104435,0.469,-21.5,1.922137265,45.22,-1,-0.5,0.469,0.469,-21.5,1.922206152
16/06/2018 07:00,50,-1.05E-15,-5.23E-16,1.922104435,0.469,-2.62E-14,1.922104435,38.23,-1,-0.5,0.938,0.469,-19.115,1.922173322
16/06/2018 07:30,50,-1.86E-31,-9.30E-32,1.922104435,0,-4.65E-30,1.922104435,49.37,0,0,1.407,0.469,-5.86E-32,1.922140492
16/06/2018 08:00,68,1,0.469,1.922104435,0,31.892,1.922104435,52.37,1,0.469,1.407,0,31.892,1.922140492
16/06/2018 08:30,68,1,0.469,1.422104435,0.5,31.892,1.922069435,53.25,1,0.469,0.907,0.5,31.892,1.922105492
16/06/2018 09:00,66,1,0.469,0.922104435,0.5,30.954,1.922034435,52,0.814,0.381766,0.407,0.5,26.417832,1.922070492
16/06/2018 09:30,66,0.84420887,0.39593396,0.422104435,0.5,26.13164137,1.921999435,49.95,0,0,0,0.407,6.354740061,1.922042002
16/06/2018 10:00,59.2,0,0,0,0.422104435,0,1.921969888,44.11,0,0,0,0,0,1.922042002
16/06/2018 10:30,59.2,0,0,0,0,0,1.921969888,44.15,0,0,0,0,0,1.922042002
16/06/2018 11:00,52.7,0,0,0,0,0,1.921969888,42.98,0,0,0,0,0,1.922042002
16/06/2018 11:30,52.7,0,0,0,0,0,1.921969888,42.46,0,0,0,0,0,1.922042002
16/06/2018 12:00,47.02,0,0,0,0,0,1.921969888,42.03,-1,-0.5,0,0,-21.015,1.922042002
16/06/2018 12:30,47.02,0,0,0,0,0,1.921969888,42.35,0,0,0.469,0.469,0,1.922009172
16/06/2018 13:00,46,-0.097729977,-0.048864989,0,0,-2.24778948,1.921969888,41.89,-1,-0.5,0.469,0,-21.1458351,1.922009172
16/06/2018 13:30,46,0,0,0.045835359,0.045835359,0,1.921966679,42.23,-0.097883729,-0.048941865,0.938,0.469,-2.066814941,1.921976342
16/06/2018 14:00,40.95,-1,-0.5,0.045835359,0,-20.475,1.921966679,42.86,0,0,0.983907469,0.045907469,0.955,1.921973129
16/06/2018 14:30,40.95,-1,-0.5,0.514835359,0.469,-20.475,1.921933849,42.43,0,0,0.983907469,0,0.74,1.921973129
16/06/2018 15:00,46,-1,-0.5,0.983835359,0.469,-23,1.921901019,42.04,-1,-0.5,0.983907469,0,-23,1.921973129
16/06/2018 15:30,46,-1,-0.5,1.452835359,0.469,-23,1.921868189,42.46,0,0,1.452907469,0.469,-1.77,1.921940299
16/06/2018 16:00,52.48,0,0,1.921835359,0.469,6.32E-14,1.921835359,43.19,0,0,1.452907469,0,6.32E-14,1.921940299
16/06/2018 16:30,52.48,-3.72E-31,-1.86E-31,1.921835359,0,-9.76E-30,1.921835359,43.55,0,0,1.452907469,0,-1.66E-30,1.921940299
16/06/2018 17:00,64.9,0,0,1.921835359,0,0,1.921835359,42.18,-1,-0.5,1.452907469,0,-21.09,1.921940299
16/06/2018 17:30,64.9,0,0,1.921835359,0,0,1.921835359,43.14,0,0,1.921907469,0.469,0,1.921907469
16/06/2018 18:00,70,1,0.469,1.921835359,0,32.83,1.921835359,46.47,0,0,1.921907469,0,11.03557,1.921907469
16/06/2018 18:30,70,1,0.469,1.421835359,0.5,32.83,1.921800359,46.04,0,0,1.921907469,0,11.23724,1.921907469
16/06/2018 19:00,69.81,1,0.469,0.921835359,0.5,32.74089,1.921765359,46.44,0,0,1.921907469,0,10.96053,1.921907469
16/06/2018 19:30,69.81,0.843670719,0.395681567,0.421835359,0.5,27.6225302,1.921730359,46.69,0,0,1.921907469,0,9.148157832,1.921907469
16/06/2018 20:00,69.77,0,0,0,0.421835359,0,1.921700831,47.75,0,0,1.921907469,0,0,1.921907469
16/06/2018 20:30,69.77,0,0,0,0,0,1.921700831,47.77,0,0,1.921907469,0,0,1.921907469
16/06/2018 21:00,57,0,0,0,0,0,1.921700831,48.47,0.843814938,0.395749206,1.921907469,0,19.18196401,1.921907469
16/06/2018 21:30,57,0,0,0,0,0,1.921700831,47.21,0,0,1.5,0.421907469,0,1.921877935
16/06/2018 22:00,58,0,0,0,0,0,1.921700831,56.94,1,0.469,1.5,0,26.70486,1.921877935
16/06/2018 22:30,58,0,0,0,0,0,1.921700831,52.47,1,0.469,1,0.5,24.60843,1.921842935
16/06/2018 23:00,53.94,-7.71E-16,-3.86E-16,0,0,-2.08E-14,1.921700831,54.15,1,0.469,0.5,0.5,25.39635,1.921807935
16/06/2018 23:30,53.94,0,0,3.62E-16,3.62E-16,0,1.921700831,44.29,0,0,1.81E-16,0.5,0,1.921772935
17/06/2018 00:00,52.95,0,0,0,0,0,1.921772935,47.55,0,0,0,0,0,1.921772935
17/06/2018 00:30,52.95,0,0,0,0,0,1.921772935,45.06,0,0,0,0,0,1.921772935
17/06/2018 01:00,51.56,0,0,0,0,0,1.921772935,40.5,0,0,0,0,0,1.921772935
17/06/2018 01:30,51.56,0,0,0,0,0,1.921772935,41.08,0,0,0,0,0,1.921772935
17/06/2018 02:00,45.94,0,0,0,0,0,1.921772935,32.12,-1,-0.5,0,0,-16.06,1.921772935
17/06/2018 02:30,45.94,0,0,0,0,0,1.921772935,33.03,-0.097310066,-0.048655033,0.469,0.469,-1.607075733,1.921740105
17/06/2018 03:00,40.56,0,0,0,0,0,1.921772935,32.07,-1,-0.5,0.514638421,0.045638421,-16.035,1.921736911
17/06/2018 03:30,40.56,0,0,0,0,0,1.921772935,31.37,-1,-0.5,0.983638421,0.469,-15.685,1.921704081
17/06/2018 04:00,35.28,-1,-0.5,0,0,-17.64,1.921772935,31.3,-1,-0.5,1.452638421,0.469,-17.64,1.921671251
17/06/2018 04:30,35.28,-1,-0.5,0.469,0.469,-17.64,1.921740105,33.35,0,0,1.921638421,0.469,-0.965,1.921638421
17/06/2018 05:00,42.57,0,0,0.938,0.469,0,1.921707275,35.66,0,0,1.921638421,0,0,1.921638421
17/06/2018 05:30,42.57,0,0,0.938,0,0,1.921707275,37.3,0,0,1.921638421,0,0,1.921638421
17/06/2018 06:00,25.17,-1,-0.5,0.938,0,-12.585,1.921707275,36.83,0,0,1.921638421,0,5.83,1.921638421
17/06/2018 06:30,25.17,-1,-0.5,1.407,0.469,-12.585,1.921674445,39.07,0,0,1.921638421,0,6.95,1.921638421
17/06/2018 07:00,39.7,-0.097310066,-0.048655033,1.876,0.469,-1.931604802,1.921641615,42.05,0,0,1.921638421,0,0.114339327,1.921638421
17/06/2018 07:30,39.7,0,0,1.921638421,0.045638421,0,1.921638421,42.82,0,0,1.921638421,0,0,1.921638421
17/06/2018 08:00,51.25,0,0,1.921638421,0,0,1.921638421,53.54,0,0,1.921638421,0,0,1.921638421
17/06/2018 08:30,51.25,0,0,1.921638421,0,0,1.921638421,54.64,0,0,1.921638421,0,0,1.921638421
17/06/2018 09:00,57.9,1,0.469,1.921638421,0,27.1551,1.921638421,54.94,0,0,1.921638421,0,1.38824,1.921638421
17/06/2018 09:30,57.9,0.843276842,0.395496839,1.421638421,0.5,22.89926696,1.921603421,54.86,0,0,1.921638421,0,1.20231039,1.921638421
17/06/2018 10:00,59.5,1,0.469,1,0.421638421,27.9055,1.921573906,56.66,0,0,1.921638421,0,1.33196,1.921638421
17/06/2018 10:30,59.5,1,0.469,0.5,0.5,27.9055,1.921538906,57.54,0,0,1.921638421,0,0.91924,1.921638421
17/06/2018 11:00,56.6,0,0,0,0.5,0,1.921503906,58.49,0,0,1.921638421,0,0,1.921638421
17/06/2018 11:30,56.6,0,0,0,0,0,1.921503906,59.16,0.938131329,0.439983593,1.921638421,0,26.02942939,1.921638421
17/06/2018 12:00,52,0,0,0,0,0,1.921503906,54.48,0,0,1.452572756,0.469065665,0,1.921605586
17/06/2018 12:30,52,0,0,0,0,0,1.921503906,52.57,0,0,1.452572756,0,0,1.921605586
17/06/2018 13:00,46.24,-1,-0.5,0,0,-23.12,1.921503906,53.34,0,0,1.452572756,0,3.55,1.921605586
17/06/2018 13:30,46.24,-1,-0.5,0.469,0.469,-23.12,1.921471076,49.39,-1,-0.5,1.452572756,0,-23.12,1.921605586
17/06/2018 14:00,45,-1,-0.5,0.938,0.469,-22.5,1.921438246,52.24,0,0,1.921572756,0.469,3.62,1.921572756
17/06/2018 14:30,45,-1,-0.5,1.407,0.469,-22.5,1.921405416,54.11,0,0,1.921572756,0,4.555,1.921572756
17/06/2018 15:00,47.5,-0.096736482,-0.048368241,1.876,0.469,-2.297491455,1.921372586,56.1,0,0,1.921572756,0,0.415966874,1.921572756
17/06/2018 15:30,47.5,0,0,1.92136941,0.04536941,0,1.92136941,57.5,0,0,1.921572756,0,0,1.921572756
17/06/2018 16:00,67.48,0,0,1.92136941,0,0,1.92136941,59.99,1,0.469,1.921572756,0,28.13531,1.921572756
17/06/2018 16:30,67.48,0,0,1.92136941,0,0,1.92136941,60.71,1,0.469,1.421572756,0.5,28.47299,1.921537756
17/06/2018 17:00,70,1,0.469,1.92136941,0,32.83,1.92136941,59.97,1,0.469,0.921572756,0.5,32.83,1.921502756
17/06/2018 17:30,70,0.84273882,0.395244507,1.42136941,0.5,27.66711547,1.92133441,59.67,0.843145512,0.395435245,0.421572756,0.5,27.67849684,1.921467756
17/06/2018 18:00,70.05,1,0.469,1,0.42136941,32.85345,1.921304914,52.5,0,0,0,0.421572756,8.23095,1.921438246
17/06/2018 18:30,70.05,1,0.469,0.5,0.5,32.85345,1.921269914,52.49,0,0,0,0,8.23564,1.921438246
17/06/2018 19:00,70,0,0,0,0.5,0,1.921234914,51.77,0,0,0,0,0,1.921438246
17/06/2018 19:30,70,0,0,0,0,0,1.921234914,51.82,0,0,0,0,0,1.921438246
17/06/2018 20:00,60.19,0,0,0,0,0,1.921234914,50.41,0,0,0,0,0,1.921438246
17/06/2018 20:30,60.19,0,0,0,0,0,1.921234914,51.21,0,0,0,0,0,1.921438246
17/06/2018 21:00,45.97,-1,-0.5,0,0,-22.985,1.921234914,50.56,0,0,0,0,2.295,1.921438246
17/06/2018 21:30,45.97,-1,-0.5,0.469,0.469,-22.985,1.921202084,49.9,0,0,0,0,1.965,1.921438246
17/06/2018 22:00,55.8,1,0.469,0.938,0.469,26.1702,1.921169254,49.9,0,0,-1.21E-16,1.21E-16,2.7671,1.921438246
17/06/2018 22:30,55.8,0.876,0.410844,0.438,0.5,22.9250952,1.921134254,51.92,0,0,-1.21E-16,0,1.59407472,1.921438246
17/06/2018 23:00,46.49,-2.57E-16,-1.29E-16,0,0.438,-5.98E-15,1.921103594,53.59,0,0,-1.21E-16,0,9.13E-16,1.921438246
17/06/2018 23:30,46.49,0,0,1.21E-16,1.21E-16,0,1.921103594,48.86,0,0,-1.21E-16,0,0,1.921438246
18/06/2018 00:00,40.58,0,0,0,0,0,1.921438246,36.45,0,0,0,0,0,1.921438246
18/06/2018 00:30,40.58,0,0,0,0,0,1.921438246,33.88,0,0,0,0,0,1.921438246
18/06/2018 01:00,38,0,0,0,0,0,1.921438246,34.16,0,0,0,0,0,1.921438246
18/06/2018 01:30,38,-0.096596492,-0.048298246,0,0,-1.83533335,1.921438246,32.22,-0.096596492,-0.048298246,0,0,-1.83533335,1.921438246
18/06/2018 02:00,35,-1,-0.5,0.045303755,0.045303755,-17.5,1.921435075,21.85,-1,-0.5,0.045303755,0.045303755,-17.5,1.921435075
18/06/2018 02:30,35,-1,-0.5,0.514303755,0.469,-17.5,1.921402245,21.82,-1,-0.5,0.514303755,0.469,-17.5,1.921402245
18/06/2018 03:00,35,-1,-0.5,0.983303755,0.469,-17.5,1.921369415,22.73,-1,-0.5,0.983303755,0.469,-17.5,1.921369415
18/06/2018 03:30,35,-1,-0.5,1.452303755,0.469,-17.5,1.921336585,25.61,-1,-0.5,1.452303755,0.469,-17.5,1.921336585
18/06/2018 04:00,41.77,0,0,1.921303755,0.469,7.65E-15,1.921303755,37.45,0,0,1.921303755,0.469,7.65E-15,1.921303755
18/06/2018 04:30,41.77,0,0,1.921303755,0,0,1.921303755,40.24,0,0,1.921303755,0,0,1.921303755
18/06/2018 05:00,58,0,0,1.921303755,0,0,1.921303755,53.16,0,0,1.921303755,0,0,1.921303755
18/06/2018 05:30,58,0,0,1.921303755,0,0,1.921303755,48.95,0,0,1.921303755,0,0,1.921303755
18/06/2018 06:00,60,0,0,1.921303755,0,0,1.921303755,51.19,0,0,1.921303755,0,0,1.921303755
18/06/2018 06:30,60,0,0,1.921303755,0,0,1.921303755,59.27,1,0.469,1.921303755,0,27.79763,1.921303755
18/06/2018 07:00,70.19,1,0.469,1.921303755,0,32.91911,1.921303755,60.8,1,0.469,1.421303755,0.5,32.91911,1.921268755
18/06/2018 07:30,70.19,0.84260751,0.395182922,1.421303755,0.5,27.7378893,1.921268755,59.2,1,0.469,0.921303755,0.5,32.10786031,1.921233755
18/06/2018 08:00,70.7,1,0.469,1,0.421303755,33.1583,1.921239264,54.91,0.84260751,0.395182922,0.421303755,0.5,29.10500425,1.921198755
18/06/2018 08:30,70.7,1,0.469,0.5,0.5,33.1583,1.921204264,51.6,0,0,0,0.421303755,8.9579,1.921169264
18/06/2018 09:00,63,0,0,0,0.5,0,1.921169264,47.74,0,0,0,0,0,1.921169264
18/06/2018 09:30,63,0,0,0,0,0,1.921169264,47.22,0,0,0,0,0,1.921169264
