datetime,Date,DA_price,power_DA,market_dispatch_DA,opening_capacity_DA,throughput_DA,profit_DA,SoH_DA,spot_price,power,market_dispatch,opening_capacity,throughput,profit,SoH,,,Date,DA TP,DA profit,
16/03/2021 02:30,16/03/2021,51.49,0,0,0,0,0,1.958066988,48.85,0,0,1.407,0.469,0,1.957968498,,,,,,
16/03/2021 03:00,16/03/2021,46.06,-1,-0.5,0,0,-23.03,1.958066988,44.88,-0.174690688,-0.087345344,1.407,0,-4.51005903,1.957968498,,,,,,
16/03/2021 03:30,16/03/2021,46.06,-1,-0.5,0.469,0.469,-23.03,1.958034158,45.48,0,0,1.488929932,0.081929932,-0.29,1.957962762,,,,,,
16/03/2021 04:00,16/03/2021,46.04,-1,-0.5,0.938,0.469,-23.02,1.958001328,44.13,-1,-0.5,1.488929932,0,-23.02,1.957962762,,,,,,
16/03/2021 04:30,16/03/2021,46.04,-1,-0.5,1.407,0.469,-23.02,1.957968498,48.4,0,0,1.957929932,0.469,1.18,1.957929932,,,,,,
16/03/2021 05:00,16/03/2021,48.07,-0.174690688,-0.087345344,1.876,0.469,-4.198690676,1.957935668,56.67,0,0,1.957929932,0,0.751169957,1.957929932,,,,,,
16/03/2021 05:30,16/03/2021,48.07,0,0,1.957929932,0.081929932,0,1.957929932,54.45,0,0,1.957929932,0,0,1.957929932,,,,,,
16/03/2021 06:00,16/03/2021,54.94,0,0,1.957929932,0,0,1.957929932,63.46,1,0.469,1.957929932,0,29.76274,1.957929932,,,,,,
16/03/2021 06:30,16/03/2021,54.94,0,0,1.957929932,0,0,1.957929932,56.8,0.853859865,0.400460277,1.457929932,0.5,22.74614371,1.957894932,,,,,,
16/03/2021 07:00,16/03/2021,64.81,0,0,1.957929932,0,0,1.957929932,42.18,-1,-0.5,1.031,0.426929932,-21.09,1.957865047,,,,,,
16/03/2021 07:30,16/03/2021,64.81,0,0,1.957929932,0,0,1.957929932,52.98,0,0,1.5,0.469,0,1.957832217,,,,,,
16/03/2021 08:00,16/03/2021,72.44,1,0.469,1.957929932,0,33.97436,1.957929932,62.39,1,0.469,1.5,0,33.97436,1.957832217,,,,,,
16/03/2021 08:30,16/03/2021,72.44,0.915859865,0.429538277,1.457929932,0.5,31.11575276,1.957894932,63.3,1,0.469,1,0.5,33.61367985,1.957797217,,,,,,
16/03/2021 09:00,16/03/2021,74.52,1,0.469,1,0.457929932,34.94988,1.957862877,59.01,1,0.469,0.5,0.5,34.94988,1.957762217,,,,,,
16/03/2021 09:30,16/03/2021,74.52,1,0.469,0.5,0.5,34.94988,1.957827877,53.2,0,0,0,0.5,9.99908,1.957727217,,,,,,
16/03/2021 10:00,16/03/2021,65.8,0,0,0,0.5,0,1.957792877,51.4,0,0,0,0,0,1.957727217,,,,,,
16/03/2021 10:30,16/03/2021,65.8,0,0,0,0,0,1.957792877,49.25,0,0,0,0,0,1.957727217,,,,,,
16/03/2021 11:00,16/03/2021,62.43,0,0,0,0,0,1.957792877,38.28,-1,-0.5,0,0,-19.14,1.957727217,,,,,,
16/03/2021 11:30,16/03/2021,62.43,0,0,0,0,0,1.957792877,40.03,-1,-0.5,0.469,0.469,-20.015,1.957694387,,,,,,
16/03/2021 12:00,16/03/2021,55.84,0,0,0,0,0,1.957792877,46.59,0,0,0.938,0.469,0,1.957661557,,,,,,
16/03/2021 12:30,16/03/2021,55.84,0,0,0,0,0,1.957792877,44.7,0,0,0.938,0,0,1.957661557,,,,,,
16/03/2021 13:00,16/03/2021,48.08,-0.174106272,-0.087053136,0,0,-4.185514774,1.957792877,45.58,0,0,0.938,0,-0.21763284,1.957661557,,,,,,
16/03/2021 13:30,16/03/2021,48.08,0,0,0.081655841,0.081655841,0,1.957787161,45.49,0,0,0.938,0,0,1.957661557,,,,,,
16/03/2021 14:00,16/03/2021,48.06,-1,-0.5,0.081655841,0,-24.03,1.957787161,46.69,0,0,0.938,0,-0.685,1.957661557,,,,,,
16/03/2021 14:30,16/03/2021,48.06,-1,-0.5,0.550655841,0.469,-24.03,1.957754331,42.4,-1,-0.5,0.938,0,-24.03,1.957661557,,,,,,
16/03/2021 15:00,16/03/2021,48.02,-1,-0.5,1.019655841,0.469,-24.01,1.957721501,44.61,-0.173966282,-0.086983141,1.407,0.469,-5.585317911,1.957628727,,,,,,
16/03/2021 15:30,16/03/2021,48.02,-1,-0.5,1.488655841,0.469,-24.01,1.957688671,46.64,0,0,1.488590186,0.081590186,-0.69,1.957623016,,,,,,
16/03/2021 16:00,16/03/2021,52.6,0,0,1.957655841,0.469,7.73E-14,1.957655841,43.16,-1,-0.5,1.488590186,0,-21.58,1.957623016,,,,,,
16/03/2021 16:30,16/03/2021,52.6,0,0,1.957655841,0,0,1.957655841,52.86,0,0,1.957590186,0.469,0,1.957590186,,,,,,
16/03/2021 17:00,16/03/2021,64.48,0,0,1.957655841,0,0,1.957655841,48.97,0,0,1.957590186,0,0,1.957590186,,,,,,
16/03/2021 17:30,16/03/2021,64.48,0,0,1.957655841,0,0,1.957655841,53.78,0.915180372,0.429219595,1.957590186,0,23.08342979,1.957590186,,,,,,
16/03/2021 18:00,16/03/2021,78.9,1,0.469,1.957655841,0,37.0041,1.957655841,56.98,1,0.469,1.5,0.457590186,37.0041,1.957558155,,,,,,
16/03/2021 18:30,16/03/2021,78.9,1,0.469,1.457655841,0.5,37.0041,1.957620841,63.59,1,0.469,1,0.5,37.0041,1.957523155,,,,,,
16/03/2021 19:00,16/03/2021,74.91,1,0.469,0.957655841,0.5,35.13279,1.957585841,58.81,1,0.469,0.5,0.5,35.13279,1.957488155,,,,,,
16/03/2021 19:30,16/03/2021,74.91,0.915311683,0.429281179,0.457655841,0.5,32.15745314,1.957550841,51.95,0,0,0,0.5,9.856295877,1.957453155,,,,,,
16/03/2021 20:00,16/03/2021,57.63,0,0,0,0.457655841,0,1.957518806,47.45,0,0,0,0,0,1.957453155,,,,,,
16/03/2021 20:30,16/03/2021,57.63,0,0,0,0,0,1.957518806,49.59,0,0,0,0,0,1.957453155,,,,,,
16/03/2021 21:00,16/03/2021,59.08,0,0,0,0,0,1.957518806,51.53,0,0,0,0,0,1.957453155,,,,,,
16/03/2021 21:30,16/03/2021,59.08,0,0,0,0,0,1.957518806,47.18,0,0,0,0,0,1.957453155,,,,,,
16/03/2021 22:00,16/03/2021,50.51,-9.00E-16,-4.50E-16,0,0,-2.27E-14,1.957518806,45.55,0,0,0,0,-2.23E-15,1.957453155,,,,,,
16/03/2021 22:30,16/03/2021,50.51,0,0,4.22E-16,4.22E-16,0,1.957518806,43.04,0,0,0,0,0,1.957453155,,,,,,
16/03/2021 23:00,16/03/2021,51,0,0,4.22E-16,0,0,1.957518806,34.96,0,0,0,0,0,1.957453155,,,,,,
16/03/2021 23:30,16/03/2021,51,0,0,4.22E-16,0,0,1.957518806,36.49,0,0,-1.81E-16,1.81E-16,0,1.957453155,,,,,,
17/03/2021 00:00,17/03/2021,48.86,-1,-0.5,0,0,-24.43,1.957453155,29.95,-1,-0.5,0,0,-24.43,1.957453155,,,,,,
17/03/2021 00:30,17/03/2021,48.86,-1,-0.5,0.469,0.469,-24.43,1.957420325,45.58,-0.066098081,-0.033049041,0.469,0.469,-3.146375267,1.957420325,,,,,,
17/03/2021 01:00,17/03/2021,51.85,0,0,0.938,0.469,0,1.957387495,53.05,1,0.469,0.5,0.031,24.88045,1.957418155,,,,,,
17/03/2021 01:30,17/03/2021,51.85,0,0,0.938,0,0,1.957387495,48.34,0,0,0,0.5,0,1.957383155,,,,,,
17/03/2021 02:00,17/03/2021,55.56,0,0,0.938,0,0,1.957387495,46.92,0,0,0,0,0,1.957383155,,,,,,
17/03/2021 02:30,17/03/2021,55.56,0,0,0.938,0,0,1.957387495,48.82,0,0,0,0,0,1.957383155,,,,,,
17/03/2021 03:00,17/03/2021,49.74,-0.173381967,-0.086690984,0.938,0,-4.312009525,1.957387495,42.43,0,0,0,0,-0.63371109,1.957383155,,,,,,
17/03/2021 03:30,17/03/2021,49.74,0,0,1.019316143,0.081316143,0,1.957381803,39,0,0,0,0,0,1.957383155,,,,,,
17/03/2021 04:00,17/03/2021,48.45,-1,-0.5,1.019316143,0,-24.225,1.957381803,37.07,0,0,0,0,-5.69,1.957383155,,,,,,
17/03/2021 04:30,17/03/2021,48.45,-1,-0.5,1.488316143,0.469,-24.225,1.957348973,35.48,-0.173232724,-0.086616362,0,0,-9.558148523,1.957383155,,,,,,
17/03/2021 05:00,17/03/2021,52.61,0,0,1.957316143,0.469,0,1.957316143,33.81,-1,-0.5,0.081246148,0.081246148,-16.905,1.957377468,,,,,,
17/03/2021 05:30,17/03/2021,52.61,0,0,1.957316143,0,0,1.957316143,26.79,-1,-0.5,0.550246148,0.469,-13.395,1.957344638,,,,,,
17/03/2021 06:00,17/03/2021,57.93,0,0,1.957316143,0,0,1.957316143,30.86,-1,-0.5,1.019246148,0.469,-15.43,1.957311808,,,,,,
17/03/2021 06:30,17/03/2021,57.93,0,0,1.957316143,0,0,1.957316143,21.13,-1,-0.5,1.488246148,0.469,-10.565,1.957278978,,,,,,
17/03/2021 07:00,17/03/2021,58.65,0,0,1.957316143,0,0,1.957316143,43.05,-2.09E-16,-1.05E-16,1.957246148,0.469,-4.51E-15,1.957246148,,,,,,
17/03/2021 07:30,17/03/2021,58.65,0,0,1.957316143,0,0,1.957316143,53.21,0,0,1.957246148,0,0,1.957246148,,,,,,
17/03/2021 08:00,17/03/2021,59.23,1,0.469,1.957316143,0,27.77887,1.957316143,47.81,0,0,1.957246148,0,5.35598,1.957246148,,,,,,
17/03/2021 08:30,17/03/2021,59.23,0.914632285,0.428962542,1.457316143,0.5,25.40745135,1.957281143,61.1,0,0,1.957246148,0,-0.802159953,1.957246148,,,,,,
17/03/2021 09:00,17/03/2021,59.12,0,0,1,0.457316143,0,1.957249131,61.77,0,0,1.957246148,0,0,1.957246148,,,,,,
17/03/2021 09:30,17/03/2021,59.12,0,0,1,0,0,1.957249131,66.15,1,0.469,1.957246148,0,31.02435,1.957246148,,,,,,
17/03/2021 10:00,17/03/2021,59.8,1,0.469,1,0,28.0462,1.957249131,66.11,0.914492295,0.428896886,1.457246148,0.5,25.39498316,1.957211148,,,,,,
17/03/2021 10:30,17/03/2021,59.8,1,0.469,0.5,0.5,28.0462,1.957214131,66.79,1,0.469,1,0.457246148,28.0462,1.95717914,,,,,,
17/03/2021 11:00,17/03/2021,53.93,0,0,0,0.5,0,1.957179131,65.62,0,0,0.5,0.5,0,1.95714414,,,,,,
17/03/2021 11:30,17/03/2021,53.93,0,0,0,0,0,1.957179131,67.04,1,0.469,0.5,0,31.44176,1.95714414,,,,,,
17/03/2021 12:00,17/03/2021,57.45,0,0,0,0,0,1.957179131,65.87,0,0,0,0.5,0,1.95710914,,,,,,
17/03/2021 12:30,17/03/2021,57.45,0,0,0,0,0,1.957179131,61.39,0,0,0,0,0,1.95710914,,,,,,
17/03/2021 13:00,17/03/2021,50.13,-0.172797735,-0.086398867,0,0,-4.331175219,1.957179131,51.82,-1,-0.5,0,0,-25.76398591,1.95710914,,,,,,
17/03/2021 13:30,17/03/2021,50.13,0,0,0.081042138,0.081042138,0,1.957173458,51.66,-1,-0.5,0.469,0.469,-25.83,1.95707631,,,,,,
17/03/2021 14:00,17/03/2021,47.52,-1,-0.5,0.081042138,0,-23.76,1.957173458,50.35,-1,-0.5,0.938,0.469,-23.76,1.95704348,,,,,,
17/03/2021 14:30,17/03/2021,47.52,-1,-0.5,0.550042138,0.469,-23.76,1.957140628,52.59,-1,-0.5,1.407,0.469,-23.76,1.95701065,,,,,,
17/03/2021 15:00,17/03/2021,48.48,-1,-0.5,1.019042138,0.469,-24.24,1.957107798,56.95,0,0,1.876,0.469,4.235,1.95697782,,,,,,
17/03/2021 15:30,17/03/2021,48.48,-1,-0.5,1.488042138,0.469,-24.24,1.957074968,56.78,0,0,1.876,0,4.15,1.95697782,,,,,,
17/03/2021 16:00,17/03/2021,53.52,0,0,1.957042138,0.469,0,1.957042138,54.23,-0.172648512,-0.086324256,1.876,0,-4.68136441,1.95697782,,,,,,
17/03/2021 16:30,17/03/2021,53.52,0,0,1.957042138,0,0,1.957042138,60.27,0,0,1.956972152,0.080972152,0,1.956972152,,,,,,
17/03/2021 17:00,17/03/2021,69.09,0,0,1.957042138,0,5.79E-14,1.957042138,72.18,0,0,1.956972152,0,5.79E-14,1.956972152,,,,,,
17/03/2021 17:30,17/03/2021,69.09,0,0,1.957042138,0,0,1.957042138,82.26,0.913944304,0.428639879,1.956972152,0,35.25991643,1.956972152,,,,,,
17/03/2021 18:00,17/03/2021,89.52,1,0.469,1.957042138,0,41.98488,1.957042138,87.17,1,0.469,1.5,0.456972152,41.98488,1.956940164,,,,,,
17/03/2021 18:30,17/03/2021,89.52,1,0.469,1.457042138,0.5,41.98488,1.957007138,94,1,0.469,1,0.5,41.98488,1.956905164,,,,,,
17/03/2021 19:00,17/03/2021,79.99,1,0.469,0.957042138,0.5,37.51531,1.956972138,85.14,1,0.469,0.5,0.5,37.51531,1.956870164,,,,,,
17/03/2021 19:30,17/03/2021,79.99,0.914084275,0.428705525,0.457042138,0.5,34.29215495,1.956937138,77.88,0,0,0,0.5,0.904568658,1.956835164,,,,,,
17/03/2021 20:00,17/03/2021,69.23,0,0,0,0.457042138,0,1.956905145,75.53,0,0,0,0,0,1.956835164,,,,,,
17/03/2021 20:30,17/03/2021,69.23,0,0,0,0,0,1.956905145,71.05,0,0,0,0,0,1.956835164,,,,,,
17/03/2021 21:00,17/03/2021,54.09,0,0,0,0,0,1.956905145,62.1,0,0,0,0,0,1.956835164,,,,,,
17/03/2021 21:30,17/03/2021,54.09,0,0,0,0,0,1.956905145,61.01,0,0,0,0,0,1.956835164,,,,,,
17/03/2021 22:00,17/03/2021,50.07,-1,-0.5,0,0,-25.035,1.956905145,60.3,0,0,0,0,5.115,1.956835164,,,,,,
17/03/2021 22:30,17/03/2021,50.07,-1,-0.5,0.469,0.469,-25.035,1.956872315,61.75,0,0,0,0,5.84,1.956835164,,,,,,
17/03/2021 23:00,17/03/2021,58.93,1,0.469,0.938,0.469,27.63817,1.956839485,51.01,0,0,0,0,3.71448,1.956835164,,,,,,
17/03/2021 23:30,17/03/2021,58.93,0.876,0.410844,0.438,0.5,24.21103692,1.956804485,55.9,0,0,-6.03E-17,6.03E-17,1.24485732,1.956835164,,,,,,
18/03/2021 00:00,18/03/2021,52.23,0,0,0,0,0,1.956835164,58.23,0,0,0,0,0,1.956835164,,,,,,
18/03/2021 00:30,18/03/2021,52.23,0,0,0,0,0,1.956835164,60.3,0,0,0,0,0,1.956835164,,,,,,
18/03/2021 01:00,18/03/2021,50.9,0,0,0,0,0,1.956835164,62.38,0,0,0,0,0,1.956835164,,,,,,
18/03/2021 01:30,18/03/2021,50.9,0,0,0,0,0,1.956835164,51.91,0,0,0,0,0,1.956835164,,,,,,
18/03/2021 02:00,18/03/2021,45.02,-0.172064382,-0.086032191,0,0,-3.873169247,1.956835164,49.44,0,0,0,0,0.380262285,1.956835164,,,,,,
18/03/2021 02:30,18/03/2021,45.02,0,0,0.080698195,0.080698195,0,1.956829515,46.17,-0.172064382,-0.086032191,0,0,-3.972106267,1.956835164,,,,,,
18/03/2021 03:00,18/03/2021,42.63,-1,-0.5,0.080698195,0,-21.315,1.956829515,45.61,-1,-0.5,0.080698195,0.080698195,-21.315,1.956829515,,,,,,
18/03/2021 03:30,18/03/2021,42.63,-1,-0.5,0.549698195,0.469,-21.315,1.956796685,38.96,-1,-0.5,0.549698195,0.469,-21.315,1.956796685,,,,,,
18/03/2021 04:00,18/03/2021,42.85,-1,-0.5,1.018698195,0.469,-21.425,1.956763855,37.61,-1,-0.5,1.018698195,0.469,-21.425,1.956763855,,,,,,
18/03/2021 04:30,18/03/2021,42.85,-1,-0.5,1.487698195,0.469,-21.425,1.956731025,35.67,-1,-0.5,1.487698195,0.469,-21.425,1.956731025,,,,,,
18/03/2021 05:00,18/03/2021,51.97,-2.62E-17,-1.31E-17,1.956698195,0.469,-6.80E-16,1.956698195,52.64,0.938131329,0.439983593,1.956698195,0.469,23.16073636,1.956698195,,,,,,
18/03/2021 05:30,18/03/2021,51.97,0,0,1.956698195,0,0,1.956698195,45.8,-1,-0.5,1.487632531,0.469065665,-22.9,1.956665361,,,,,,
18/03/2021 06:00,18/03/2021,59.47,0,0,1.956698195,0,0,1.956698195,53.81,0,0,1.956632531,0.469,0,1.956632531,,,,,,
18/03/2021 06:30,18/03/2021,59.47,0,0,1.956698195,0,0,1.956698195,52.13,0,0,1.956632531,0,0,1.956632531,,,,,,
18/03/2021 07:00,18/03/2021,61.84,1,0.469,1.956698195,0,29.00296,1.956698195,59.94,0.913265061,0.428321314,1.956632531,0,26.56467955,1.956632531,,,,,,
18/03/2021 07:30,18/03/2021,61.84,0.913396391,0.428382907,1.456698195,0.5,26.49119898,1.956663195,72.8,1,0.469,1.5,0.456632531,29.44812334,1.956600566,,,,,,
18/03/2021 08:00,18/03/2021,61.72,0,0,1,0.456698195,0,1.956631226,66.4,1,0.469,1,0.5,31.1416,1.956565566,,,,,,
18/03/2021 08:30,18/03/2021,61.72,0,0,1,0,0,1.956631226,71.68,1,0.469,0.5,0.5,33.61792,1.956530566,,,,,,
18/03/2021 09:00,18/03/2021,60.76,0,0,1,0,0,1.956631226,59.9,0,0,0,0.5,0,1.956495566,,,,,,
18/03/2021 09:30,18/03/2021,60.76,0,0,1,0,0,1.956631226,53.39,0,0,0,0,0,1.956495566,,,,,,
18/03/2021 10:00,18/03/2021,59.08,0,0,1,0,0,1.956631226,51.86,0,0,0,0,0,1.956495566,,,,,,
18/03/2021 10:30,18/03/2021,59.08,0,0,1,0,0,1.956631226,52.03,0,0,0,0,0,1.956495566,,,,,,
18/03/2021 11:00,18/03/2021,59.04,0,0,1,0,0,1.956631226,56.09,0,0,0,0,0,1.956495566,,,,,,
18/03/2021 11:30,18/03/2021,59.04,0,0,1,0,0,1.956631226,51.33,-0.171340344,-0.085670172,0,0,-4.397449929,1.956495566,,,,,,
18/03/2021 12:00,18/03/2021,65.94,1,0.469,1,0,30.92586,1.956631226,49.26,-1,-0.5,0.080358621,0.080358621,-16.80708,1.956489941,,,,,,
18/03/2021 12:30,18/03/2021,65.94,1,0.469,0.5,0.5,30.92586,1.956596226,44.71,-1,-0.5,0.549358621,0.469,-12.39813,1.956457111,,,,,,
18/03/2021 13:00,18/03/2021,54.37,-0.171480334,-0.085740167,0,0.5,-4.661692886,1.956561226,52.61,0,0,1.018358621,0.469,-0.150902694,1.956424281,,,,,,
18/03/2021 13:30,18/03/2021,54.37,0,0,0.080424277,0.080424277,0,1.956555597,51.04,-1,-0.5,1.018358621,0,-25.52,1.956424281,,,,,,
18/03/2021 14:00,18/03/2021,49.04,-1,-0.5,0.080424277,0,-24.52,1.956555597,51.52,0,0,1.487358621,0.469,1.24,1.956391451,,,,,,
18/03/2021 14:30,18/03/2021,49.04,-1,-0.5,0.549424277,0.469,-24.52,1.956522767,49.97,-1,-0.5,1.487358621,0,-24.52,1.956391451,,,,,,
18/03/2021 15:00,18/03/2021,50.22,-1,-0.5,1.018424277,0.469,-25.11,1.956489937,58.82,0,0,1.956358621,0.469,4.3,1.956358621,,,,,,
18/03/2021 15:30,18/03/2021,50.22,-1,-0.5,1.487424277,0.469,-25.11,1.956457107,61.52,0,0,1.956358621,0,5.65,1.956358621,,,,,,
18/03/2021 16:00,18/03/2021,58.09,0,0,1.956424277,0.469,0,1.956424277,56.28,0,0,1.956358621,0,0,1.956358621,,,,,,
18/03/2021 16:30,18/03/2021,58.09,0,0,1.956424277,0,0,1.956424277,68.52,1,0.469,1.956358621,0,32.13588,1.956358621,,,,,,
18/03/2021 17:00,18/03/2021,66.77,0,0,1.956424277,0,0,1.956424277,68.45,0.912717243,0.428064387,1.456358621,0.5,29.30100728,1.956323621,,,,,,
18/03/2021 17:30,18/03/2021,66.77,0,0,1.956424277,0,0,1.956424277,66.4,0,0,1,0.456358621,0,1.956291676,,,,,,
18/03/2021 18:00,18/03/2021,76.92,1,0.469,1.956424277,0,36.07548,1.956424277,81.4,1,0.469,1,0,36.07548,1.956291676,,,,,,
18/03/2021 18:30,18/03/2021,76.92,1,0.469,1.456424277,0.5,36.07548,1.956389277,84.68,1,0.469,0.5,0.5,36.07548,1.956256676,,,,,,
18/03/2021 19:00,18/03/2021,69.65,1,0.469,0.956424277,0.5,32.66585,1.956354277,58.74,0,0,0,0.5,5.11679,1.956221676,,,,,,
18/03/2021 19:30,18/03/2021,69.65,0.912848554,0.428125972,0.456424277,0.5,29.81897392,1.956319277,58.45,0,0,0,0,4.795010882,1.956221676,,,,,,
18/03/2021 20:00,18/03/2021,53.08,0,0,0,0.456424277,0,1.956287327,64.58,0,0,0,0,0,1.956221676,,,,,,
18/03/2021 20:30,18/03/2021,53.08,0,0,0,0,0,1.956287327,58.5,0,0,0,0,0,1.956221676,,,,,,
18/03/2021 21:00,18/03/2021,53,0,0,0,0,0,1.956287327,52.09,0,0,0,0,0,1.956221676,,,,,,
18/03/2021 21:30,18/03/2021,53,0,0,0,0,0,1.956287327,53.85,0,0,0,0,0,1.956221676,,,,,,
18/03/2021 22:00,18/03/2021,44.91,-1,-0.5,0,0,-22.455,1.956287327,53.25,0,0,0,0,4.17,1.956221676,,,,,,
18/03/2021 22:30,18/03/2021,44.91,-1,-0.5,0.469,0.469,-22.455,1.956254497,53.17,0,0,0,0,4.13,1.956221676,,,,,,
18/03/2021 23:00,18/03/2021,51.81,1,0.469,0.938,0.469,24.29889,1.956221667,40.66,0,0,0,0,5.22935,1.956221676,,,,,,
18/03/2021 23:30,18/03/2021,51.81,0.876,0.410844,0.438,0.5,21.28582764,1.956186667,45.27,0,0,0,0,2.68691976,1.956221676,,,,,,
19/03/2021 00:00,19/03/2021,54.36,0,0,0,0,0,1.956221676,41.75,0,0,0,0,0,1.956221676,,,,,,
19/03/2021 00:30,19/03/2021,54.36,0,0,0,0,0,1.956221676,45.5,0,0,0,0,0,1.956221676,,,,,,
19/03/2021 01:00,19/03/2021,57.48,0,0,0,0,0,1.956221676,44.48,0,0,0,0,0,1.956221676,,,,,,
19/03/2021 01:30,19/03/2021,57.48,0,0,0,0,0,1.956221676,41.3,-0.170756397,-0.085378199,0,0,-3.526119603,1.956221676,,,,,,
19/03/2021 02:00,19/03/2021,51.97,-0.170756397,-0.085378199,0,0,-4.437104983,1.956221676,42.24,0,0,0.08008475,0.08008475,-0.830729873,1.95621607,,,,,,
19/03/2021 02:30,19/03/2021,51.97,0,0,0.08008475,0.08008475,0,1.95621607,43.54,0,0,0.08008475,0,0,1.95621607,,,,,,
19/03/2021 03:00,19/03/2021,51.91,-1,-0.5,0.08008475,0,-25.955,1.95621607,41,-1,-0.5,0.08008475,0,-25.955,1.95621607,,,,,,
19/03/2021 03:30,19/03/2021,51.91,-1,-0.5,0.54908475,0.469,-25.955,1.95618324,35.62,-1,-0.5,0.54908475,0.469,-25.955,1.95618324,,,,,,
19/03/2021 04:00,19/03/2021,51.33,-1,-0.5,1.01808475,0.469,-25.665,1.95615041,41.74,0,0,1.01808475,0.469,-4.795,1.95615041,,,,,,
19/03/2021 04:30,19/03/2021,51.33,-1,-0.5,1.48708475,0.469,-25.665,1.95611758,38.17,-1,-0.5,1.01808475,0,-25.665,1.95615041,,,,,,
19/03/2021 05:00,19/03/2021,53.64,-2.88E-16,-1.44E-16,1.95608475,0.469,-7.72E-15,1.95608475,37.63,-1,-0.5,1.48708475,0.469,-18.815,1.95611758,,,,,,
19/03/2021 05:30,19/03/2021,53.64,0,0,1.95608475,0,0,1.95608475,45.82,-1.68E-15,-8.38E-16,1.95608475,0.469,-3.84E-14,1.95608475,,,,,,
19/03/2021 06:00,19/03/2021,59.51,0,0,1.95608475,0,0,1.95608475,56.73,1,0.469,1.95608475,0,26.60637,1.95608475,,,,,,
19/03/2021 06:30,19/03/2021,59.51,0,0,1.95608475,0,0,1.95608475,46.88,0,0,1.45608475,0.5,0,1.95604975,,,,,,
19/03/2021 07:00,19/03/2021,60.92,0,0,1.95608475,0,0,1.95608475,41.7,-1,-0.5,1.45608475,0,-20.85,1.95604975,,,,,,
19/03/2021 07:30,19/03/2021,60.92,0,0,1.95608475,0,0,1.95608475,46.17,-0.065948838,-0.032974419,1.92508475,0.469,-1.522428919,1.95601692,,,,,,
19/03/2021 08:00,19/03/2021,68.97,0,0,1.95608475,0,0,1.95608475,51.08,0,0,1.956014755,0.030930005,0,1.956014755,,,,,,
19/03/2021 08:30,19/03/2021,68.97,0,0,1.95608475,0,0,1.95608475,52.56,0,0,1.956014755,0,0,1.956014755,,,,,,
19/03/2021 09:00,19/03/2021,77.89,1,0.469,1.95608475,0,36.53041,1.95608475,48.66,0,0,1.956014755,0,13.70887,1.956014755,,,,,,
19/03/2021 09:30,19/03/2021,77.89,0.912169501,0.427807496,1.45608475,0.5,33.32192585,1.95604975,48.85,0,0,1.956014755,0,12.42352968,1.956014755,,,,,,
19/03/2021 10:00,19/03/2021,79.85,1,0.469,1,0.45608475,37.44965,1.956017824,52.9,0,0,1.956014755,0,12.63955,1.956014755,,,,,,
19/03/2021 10:30,19/03/2021,79.85,1,0.469,0.5,0.5,37.44965,1.955982824,53.51,0,0,1.956014755,0,12.35346,1.956014755,,,,,,
19/03/2021 11:00,19/03/2021,71.15,0,0,0,0.5,0,1.955947824,49.23,0,0,1.956014755,0,0,1.956014755,,,,,,
19/03/2021 11:30,19/03/2021,71.15,0,0,0,0,0,1.955947824,50.49,0,0,1.956014755,0,0,1.956014755,,,,,,
19/03/2021 12:00,19/03/2021,74.69,0,0,0,0,0,1.955947824,56.3,0,0,1.956014755,0,0,1.956014755,,,,,,
19/03/2021 12:30,19/03/2021,74.69,0,0,0,0,0,1.955947824,54.22,0,0,1.956014755,0,0,1.956014755,,,,,,
19/03/2021 13:00,19/03/2021,63.47,-0.170172532,-0.085086266,0,0,-5.40042531,1.955947824,56.45,0,0,1.956014755,0,-0.597305588,1.956014755,,,,,,
19/03/2021 13:30,19/03/2021,63.47,0,0,0.079810918,0.079810918,0,1.955942238,54.89,0,0,1.956014755,0,0,1.956014755,,,,,,
19/03/2021 14:00,19/03/2021,57.7,-1,-0.5,0.079810918,0,-28.85,1.955942238,49.9,0,0,1.956014755,0,-3.9,1.956014755,,,,,,
19/03/2021 14:30,19/03/2021,57.7,-1,-0.5,0.548810918,0.469,-28.85,1.955909408,54.17,0,0,1.956014755,0,-1.765,1.956014755,,,,,,
19/03/2021 15:00,19/03/2021,50.26,-1,-0.5,1.017810918,0.469,-25.13,1.955876578,56.07,0,0,1.956014755,0,2.905,1.956014755,,,,,,
19/03/2021 15:30,19/03/2021,50.26,-1,-0.5,1.486810918,0.469,-25.13,1.955843748,54.78,0,0,1.956014755,0,2.26,1.956014755,,,,,,
19/03/2021 16:00,19/03/2021,66.48,-4.19E-16,-2.09E-16,1.955810918,0.469,-1.39E-14,1.955810918,62.3,0,0,1.956014755,0,-8.75E-16,1.956014755,,,,,,
19/03/2021 16:30,19/03/2021,66.48,0,0,1.955810918,0,0,1.955810918,76.75,0,0,1.956014755,0,0,1.956014755,,,,,,
19/03/2021 17:00,19/03/2021,84.98,0,0,1.955810918,0,0,1.955810918,84.96,0.91202951,0.42774184,1.956014755,0,36.34094676,1.956014755,,,,,,
19/03/2021 17:30,19/03/2021,84.98,0,0,1.955810918,0,0,1.955810918,84.36,0,0,1.5,0.456014755,0,1.955982834,,,,,,
19/03/2021 18:00,19/03/2021,130.5,1,0.469,1.955810918,0,61.2045,1.955810918,108.03,1,0.469,1.5,0,61.2045,1.955982834,,,,,,
